statefips,year,A1,A2,A3,rmw,fed_only
12,2022,1.0,1.0,1.0,8.20176863731544,False
13,2017,0.0,0.0,0.0,7.09869521923186,False
13,2018,0.0,0.0,0.0,6.929680349157739,False
13,2019,0.0,0.0,0.0,6.80626515932592,False
13,2020,0.0,0.0,0.0,6.722042183082018,False
13,2021,0.0,0.0,0.0,6.421439018772137,False
13,2022,0.0,0.0,0.0,5.946282262053694,False
15,2017,1.0,1.0,1.0,9.056955969364788,False
15,2018,1.0,1.0,1.0,9.653761589861125,False
15,2019,0.0,0.0,1.0,9.4818314633368,False
15,2020,0.0,0.0,1.0,9.364500144707364,False
15,2021,0.0,0.0,1.0,8.945728839944632,False
15,2022,0.0,0.0,1.0,8.283786323688595,False
16,2017,0.0,0.0,0.0,7.09869521923186,False
16,2018,0.0,0.0,0.0,6.929680349157739,False
16,2019,0.0,0.0,0.0,6.80626515932592,False
16,2020,0.0,0.0,0.0,6.722042183082018,False
16,2021,0.0,0.0,0.0,6.421439018772137,False
16,2022,0.0,0.0,0.0,5.946282262053694,False
17,2017,0.0,0.0,1.0,8.077825594298323,False
17,2018,0.0,0.0,1.0,7.885498328351909,False
17,2019,0.0,0.0,1.0,7.745060353715703,False
17,2020,1.0,1.0,1.0,8.576398647380506,False
17,2021,1.0,1.0,1.0,9.742872993999105,False
17,2022,0.0,0.0,1.0,9.842122364778529,False
18,2017,0.0,0.0,0.0,7.09869521923186,False
18,2018,0.0,0.0,0.0,6.929680349157739,False
18,2019,0.0,0.0,0.0,6.80626515932592,False
18,2020,0.0,0.0,0.0,6.722042183082018,False
18,2021,0.0,0.0,0.0,6.421439018772137,False
18,2022,0.0,0.0,0.0,5.946282262053694,False
19,2017,0.0,0.0,0.0,7.09869521923186,False
19,2018,0.0,0.0,0.0,6.929680349157739,False
19,2019,0.0,0.0,0.0,6.80626515932592,False
19,2020,0.0,0.0,0.0,6.722042183082018,False
19,2021,0.0,0.0,0.0,6.421439018772137,False
19,2022,0.0,0.0,0.0,5.946282262053694,False
20,2017,0.0,0.0,0.0,7.09869521923186,False
20,2018,0.0,0.0,0.0,6.929680349157739,False
20,2019,0.0,0.0,0.0,6.80626515932592,False
20,2020,0.0,0.0,0.0,6.722042183082018,False
20,2021,0.0,0.0,0.0,6.421439018772137,False
20,2022,0.0,0.0,0.0,5.946282262053694,False
21,2017,0.0,0.0,0.0,7.09869521923186,False
21,2018,0.0,0.0,0.0,6.929680349157739,False
21,2019,0.0,0.0,0.0,6.80626515932592,False
21,2020,0.0,0.0,0.0,6.722042183082018,False
21,2021,0.0,0.0,0.0,6.421439018772137,False
21,2022,0.0,0.0,0.0,5.946282262053694,False
22,2017,0.0,0.0,0.0,7.09869521923186,False
22,2018,0.0,0.0,0.0,6.929680349157739,False
22,2019,0.0,0.0,0.0,6.80626515932592,False
22,2020,0.0,0.0,0.0,6.722042183082018,False
22,2021,0.0,0.0,0.0,6.421439018772137,False
22,2022,0.0,0.0,0.0,5.946282262053694,False
23,2017,1.0,1.0,1.0,8.812173375598173,False
23,2018,1.0,1.0,1.0,9.558179791941708,False
23,2019,1.0,1.0,1.0,10.326747138287603,False
23,2020,1.0,1.0,1.0,11.126138785790927,False
23,2021,0.0,0.0,1.0,10.761446079735375,False
23,2022,0.0,0.0,1.0,10.457255012577185,False
24,2017,1.0,1.0,1.0,8.567390781831556,False
24,2018,1.0,1.0,1.0,8.84131630754608,False
24,2019,1.0,1.0,1.0,9.4818314633368,False
24,2020,1.0,1.0,1.0,10.198960553641683,False
24,2021,0.0,0.0,1.0,10.4071597890445,False
24,2022,0.0,0.0,1.0,10.2522107966443,False
25,2017,1.0,1.0,1.0,10.770434125731098,False
25,2018,0.0,0.0,1.0,10.513997771135879,False
25,2019,1.0,1.0,1.0,11.265542332677386,False
25,2020,1.0,1.0,1.0,11.82152245990286,False
25,2021,0.0,0.0,1.0,11.957162310817083,False
25,2022,0.0,0.0,1.0,11.687520308174502,False
26,2017,0.0,0.0,1.0,8.714260338091526,False
26,2018,0.0,0.0,1.0,8.84131630754608,False
26,2019,0.0,0.0,1.0,8.683855548105484,False
26,2020,1.0,1.0,1.0,8.947269940240204,False
26,2021,0.0,0.0,1.0,8.547156762917396,False
26,2022,0.0,0.0,1.0,8.095145645030339,False
27,2017,1.0,1.0,1.0,9.301738563131403,False
27,2018,0.0,0.0,1.0,9.223643499223748,False
27,2019,0.0,0.0,1.0,9.25652061668325,False
27,2020,0.0,0.0,1.0,9.27178232149244,False
27,2021,0.0,0.0,1.0,8.928014525410088,False
27,2022,0.0,0.0,1.0,8.47242700234685,False
28,2017,0.0,0.0,0.0,7.09869521923186,False
28,2018,0.0,0.0,0.0,6.929680349157739,False
28,2019,0.0,0.0,0.0,6.80626515932592,False
28,2020,0.0,0.0,0.0,6.722042183082018,False
28,2021,0.0,0.0,0.0,6.421439018772137,False
28,2022,0.0,0.0,0.0,5.946282262053694,False
29,2017,0.0,0.0,1.0,7.539303888011769,False
29,2018,0.0,0.0,1.0,7.50317113667424,False
29,2019,1.0,1.0,1.0,8.073638671752127,False
29,2020,1.0,1.0,1.0,8.761834293810354,False
29,2021,1.0,1.0,1.0,9.122871985290072,False
29,2022,0.0,0.0,1.0,9.144972030606716,False
30,2017,0.0,0.0,1.0,7.979912556791678,False
30,2018,0.0,0.0,1.0,7.933289227311618,False
30,2019,0.0,0.0,1.0,7.979759152313148,False
30,2020,0.0,0.0,1.0,8.02009170809096,False
30,2021,0.0,0.0,1.0,7.750012608862924,False
30,2022,0.0,0.0,1.0,7.5456271463302045,False
31,2017,0.0,0.0,1.0,8.812173375598173,False
31,2018,0.0,0.0,1.0,8.602361812747537,False
31,2019,0.0,0.0,1.0,8.449156749508038,False
31,2020,0.0,0.0,1.0,8.344604089343195,False
31,2021,0.0,0.0,1.0,7.971441540544722,False
31,2022,0.0,0.0,1.0,7.381591773583896,False
32,2017,0.0,0.0,1.0,8.077825594298323,False
32,2018,0.0,0.0,1.0,7.885498328351909,False
32,2019,0.0,0.0,1.0,7.745060353715703,False
32,2020,0.0,0.0,1.0,7.649220415231262,False
32,2021,1.0,1.0,1.0,7.971441540544722,False
32,2022,0.0,0.0,1.0,7.996724421382554,False
33,2017,0.0,0.0,0.0,7.09869521923186,False
33,2018,0.0,0.0,0.0,6.929680349157739,False
33,2019,0.0,0.0,0.0,6.80626515932592,False
33,2020,0.0,0.0,0.0,6.722042183082018,False
33,2021,0.0,0.0,0.0,6.421439018772137,False
33,2022,0.0,0.0,0.0,5.946282262053694,False
34,2017,0.0,0.0,1.0,8.263860365560951,False
34,2018,0.0,0.0,1.0,8.220034621069868,False
34,2019,0.0,0.0,1.0,8.30833747034957,False
34,2020,1.0,1.0,1.0,10.198960553641683,False
34,2021,1.0,1.0,1.0,10.628588720726295,False
34,2022,0.0,0.0,1.0,10.662299228510072,False
35,2017,0.0,0.0,1.0,7.343477812998477,False
35,2018,0.0,0.0,1.0,7.168634843956281,False
35,2019,0.0,0.0,1.0,7.040963957923366,False
35,2020,1.0,1.0,1.0,8.344604089343195,False
35,2021,1.0,1.0,1.0,9.30001513063551,False
35,2022,0.0,0.0,1.0,9.432033932912756,False
36,2017,1.0,1.0,1.0,9.497564638144695,False
36,2018,1.0,1.0,1.0,9.940506983619377,False
36,2019,1.0,1.0,1.0,10.420626657726581,False
36,2020,1.0,1.0,1.0,10.940703139361078,False
36,2021,0.0,0.0,1.0,11.071446584089891,False
36,2022,0.0,0.0,1.0,10.82633460125638,False
37,2017,0.0,0.0,0.0,7.09869521923186,False
37,2018,0.0,0.0,0.0,6.929680349157739,False
37,2019,0.0,0.0,0.0,6.80626515932592,False
37,2020,0.0,0.0,0.0,6.722042183082018,False
37,2021,0.0,0.0,0.0,6.421439018772137,False
37,2022,0.0,0.0,0.0,5.946282262053694,False
38,2017,0.0,0.0,0.0,7.09869521923186,False
38,2018,0.0,0.0,0.0,6.929680349157739,False
38,2019,0.0,0.0,0.0,6.80626515932592,False
38,2020,0.0,0.0,0.0,6.722042183082018,False
38,2021,0.0,0.0,0.0,6.421439018772137,False
38,2022,0.0,0.0,0.0,5.946282262053694,False
39,2017,0.0,0.0,1.0,7.979912556791678,False
39,2018,0.0,0.0,1.0,7.933289227311618,False
39,2019,0.0,0.0,1.0,8.026698912032638,False
39,2020,0.0,0.0,1.0,8.066450619698422,False
39,2021,0.0,0.0,1.0,7.794298395199284,False
39,2022,0.0,0.0,1.0,7.62764483270336,False
40,2017,0.0,0.0,0.0,7.09869521923186,False
40,2018,0.0,0.0,0.0,6.929680349157739,False
40,2019,0.0,0.0,0.0,6.80626515932592,False
40,2020,0.0,0.0,0.0,6.722042183082018,False
40,2021,0.0,0.0,0.0,6.421439018772137,False
40,2022,0.0,0.0,0.0,5.946282262053694,False
41,2017,1.0,1.0,1.0,9.54652115689802,False
41,2018,1.0,1.0,1.0,9.79713428674025,False
41,2019,1.0,1.0,1.0,10.092048339690157,False
41,2020,1.0,1.0,1.0,10.430755111678994,False
41,2021,0.0,0.0,1.0,10.628588720726295,False
41,2022,0.0,0.0,1.0,10.457255012577185,False
42,2017,0.0,0.0,0.0,7.09869521923186,False
42,2018,0.0,0.0,0.0,6.929680349157739,False
42,2019,0.0,0.0,0.0,6.80626515932592,False
42,2020,0.0,0.0,0.0,6.722042183082018,False
42,2021,0.0,0.0,0.0,6.421439018772137,False
42,2022,0.0,0.0,0.0,5.946282262053694,False
44,2017,0.0,0.0,1.0,9.39965160063805,False
44,2018,1.0,1.0,1.0,9.653761589861125,False
44,2019,0.0,0.0,1.0,9.857349541092713,False
44,2020,0.0,0.0,1.0,9.73537143756706,False
44,2021,1.0,1.0,1.0,10.185730857362701,False
44,2022,0.0,0.0,1.0,10.047166580711414,False
45,2017,0.0,0.0,0.0,7.09869521923186,False
45,2018,0.0,0.0,0.0,6.929680349157739,False
45,2019,0.0,0.0,0.0,6.80626515932592,False
45,2020,0.0,0.0,0.0,6.722042183082018,False
45,2021,0.0,0.0,0.0,6.421439018772137,False
45,2022,0.0,0.0,0.0,5.946282262053694,False
46,2017,0.0,0.0,1.0,8.46947774432491,False
46,2018,0.0,0.0,1.0,8.45898911586841,False
46,2019,0.0,0.0,1.0,8.543036268947017,False
46,2020,0.0,0.0,1.0,8.622757558987969,False
46,2021,0.0,0.0,1.0,8.370013617571958,False
46,2022,0.0,0.0,1.0,8.160759794128863,False
47,2017,0.0,0.0,0.0,7.09869521923186,False
47,2018,0.0,0.0,0.0,6.929680349157739,False
47,2019,0.0,0.0,0.0,6.80626515932592,False
47,2020,0.0,0.0,0.0,6.722042183082018,False
47,2021,0.0,0.0,0.0,6.421439018772137,False
47,2022,0.0,0.0,0.0,5.946282262053694,False
48,2017,0.0,0.0,0.0,7.09869521923186,False
48,2018,0.0,0.0,0.0,6.929680349157739,False
48,2019,0.0,0.0,0.0,6.80626515932592,False
48,2020,0.0,0.0,0.0,6.722042183082018,False
48,2021,0.0,0.0,0.0,6.421439018772137,False
48,2022,0.0,0.0,0.0,5.946282262053694,False
49,2017,0.0,0.0,0.0,7.09869521923186,False
49,2018,0.0,0.0,0.0,6.929680349157739,False
49,2019,0.0,0.0,0.0,6.80626515932592,False
49,2020,0.0,0.0,0.0,6.722042183082018,False
49,2021,0.0,0.0,0.0,6.421439018772137,False
49,2022,0.0,0.0,0.0,5.946282262053694,False
50,2017,0.0,0.0,1.0,9.791303750664635,False
50,2018,0.0,0.0,1.0,10.036088781538794,False
50,2019,0.0,0.0,1.0,10.12021219552185,False
50,2020,0.0,0.0,1.0,10.161873424355715,False
50,2021,0.0,0.0,1.0,10.4071597890445,False
50,2022,0.0,0.0,1.0,10.293219639830879,False
51,2017,0.0,0.0,0.0,7.09869521923186,False
51,2018,0.0,0.0,0.0,6.929680349157739,False
51,2019,0.0,0.0,0.0,6.80626515932592,False
51,2020,0.0,0.0,0.0,6.722042183082018,False
51,2021,0.0,0.0,0.0,6.421439018772137,False
51,2022,1.0,1.0,1.0,9.021945501046984,False
53,2017,1.0,1.0,1.0,10.770434125731098,False
53,2018,0.0,0.0,1.0,10.991906760732965,False
53,2019,1.0,1.0,1.0,11.265542332677386,False
53,2020,1.0,1.0,1.0,12.516906134014793,False
53,2021,0.0,0.0,1.0,12.364591545111592,False
53,2022,0.0,0.0,1.0,11.884362755470073,False
54,2017,0.0,0.0,1.0,8.567390781831556,False
54,2018,0.0,0.0,1.0,8.363407317948994,False
54,2019,0.0,0.0,1.0,8.214457950910594,False
54,2020,0.0,0.0,1.0,8.112809531305885,False
54,2021,0.0,0.0,1.0,7.750012608862924,False
54,2022,0.0,0.0,1.0,7.17654755765101,False
55,2017,0.0,0.0,0.0,7.09869521923186,False
55,2018,0.0,0.0,0.0,6.929680349157739,False
55,2019,0.0,0.0,0.0,6.80626515932592,False
55,2020,0.0,0.0,0.0,6.722042183082018,False
55,2021,0.0,0.0,0.0,6.421439018772137,False
55,2022,0.0,0.0,0.0,5.946282262053694,False
56,2017,0.0,0.0,0.0,7.09869521923186,False
56,2018,0.0,0.0,0.0,6.929680349157739,False
56,2019,0.0,0.0,0.0,6.80626515932592,False
56,2020,0.0,0.0,0.0,6.722042183082018,False
56,2021,0.0,0.0,0.0,6.421439018772137,False
56,2022,0.0,0.0,0.0,5.946282262053694,False
