suite,source,grid,dgp,n_train,method,metric,target_id,n_seeds,seed_min,seed_max,mean,se,mean_se
income,merged_phase6,income,IC0,500,drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.08061465322,0.003335394603,0.0806(0.0033)
income,merged_phase6,income,IC0,500,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.2293055343,0.01075394839,0.2293(0.0108)
income,merged_phase6,income,IC1,500,causal_drf,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.1976723862,0.01179579321,0.1977(0.0118)
income,merged_phase6,income,IC1,500,causal_drf,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.006163805332,0.001421367209,0.0062(0.0014)
income,merged_phase6,income,IC1,500,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.05778886985,0.001460122693,0.0578(0.0015)
income,merged_phase6,income,IC1,500,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.201236638,0.01224296062,0.2012(0.0122)
income,merged_phase6,income,IC1,500,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.1979302471,0.01171487172,0.1979(0.0117)
income,merged_phase6,income,IC1,500,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.007261722291,0.001276205277,0.0073(0.0013)
income,merged_phase6,income,IC1,500,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.05790671252,0.001453630789,0.0579(0.0015)
income,merged_phase6,income,IC1,500,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.2015121565,0.01215393913,0.2015(0.0122)
income,merged_phase6,income,IC1,500,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.02468817322,0.00463458494,0.0247(0.0046)
income,merged_phase6,income,IC1,500,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.01743993309,0.003738005682,0.0174(0.0037)
income,merged_phase6,income,IC1,500,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.00584856457,0.001547590592,0.0058(0.0015)
income,merged_phase6,income,IC1,500,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.02205426556,0.004190810144,0.0221(0.0042)
income,merged_phase6,income,IC1,500,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.05655161994,0.005129454562,0.0566(0.0051)
income,merged_phase6,income,IC1,500,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.0361043777,0.0033583022,0.0361(0.0034)
income,merged_phase6,income,IC1,500,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.0188500187,0.001999106569,0.0189(0.0020)
income,merged_phase6,income,IC1,500,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.06601051416,0.005259288946,0.0660(0.0053)
income,merged_phase6,income,IC1,500,drf,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.2036704034,0.01062261852,0.2037(0.0106)
income,merged_phase6,income,IC1,500,drf,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.00674423287,0.001336042078,0.0067(0.0013)
income,merged_phase6,income,IC1,500,drf,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.05794748009,0.00226168729,0.0579(0.0023)
income,merged_phase6,income,IC1,500,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.2069113093,0.01076854611,0.2069(0.0108)
income,merged_phase6,income,IC1,500,drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.203752233,0.01058588462,0.2038(0.0106)
income,merged_phase6,income,IC1,500,drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.006862071756,0.001298573086,0.0069(0.0013)
income,merged_phase6,income,IC1,500,drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.05807602191,0.002256304564,0.0581(0.0023)
income,merged_phase6,income,IC1,500,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.2069973972,0.010729654,0.2070(0.0107)
income,merged_phase6,income,IC2,500,causal_drf,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.2252849161,0.01189298196,0.2253(0.0119)
income,merged_phase6,income,IC2,500,causal_drf,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.007314635671,0.002228220556,0.0073(0.0022)
income,merged_phase6,income,IC2,500,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.09664566409,0.002342245909,0.0966(0.0023)
income,merged_phase6,income,IC2,500,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.2386579029,0.0117055935,0.2387(0.0117)
income,merged_phase6,income,IC2,500,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.2254195091,0.01185259571,0.2254(0.0119)
income,merged_phase6,income,IC2,500,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.008182701482,0.002246029193,0.0082(0.0022)
income,merged_phase6,income,IC2,500,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.09668473948,0.002335113417,0.0967(0.0023)
income,merged_phase6,income,IC2,500,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.2387527808,0.01169041881,0.2388(0.0117)
income,merged_phase6,income,IC2,500,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.01348377865,0.004160773662,0.0135(0.0042)
income,merged_phase6,income,IC2,500,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.01077209487,0.002766422422,0.0108(0.0028)
income,merged_phase6,income,IC2,500,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.007473498357,0.001403879469,0.0075(0.0014)
income,merged_phase6,income,IC2,500,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.01422421444,0.004754552258,0.0142(0.0048)
income,merged_phase6,income,IC2,500,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.04283299096,0.006011744882,0.0428(0.0060)
income,merged_phase6,income,IC2,500,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.03221045439,0.003581981672,0.0322(0.0036)
income,merged_phase6,income,IC2,500,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.01641449626,0.00190384406,0.0164(0.0019)
income,merged_phase6,income,IC2,500,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.05246718356,0.00729304182,0.0525(0.0073)
income,merged_phase6,income,IC2,500,drf,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.241061109,0.01302942432,0.2411(0.0130)
income,merged_phase6,income,IC2,500,drf,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.007588217564,0.001986733023,0.0076(0.0020)
income,merged_phase6,income,IC2,500,drf,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.1062692266,0.003124157147,0.1063(0.0031)
income,merged_phase6,income,IC2,500,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.2531027537,0.01237938168,0.2531(0.0124)
income,merged_phase6,income,IC2,500,drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.2410740991,0.01301618023,0.2411(0.0130)
income,merged_phase6,income,IC2,500,drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.007654284609,0.001970466564,0.0077(0.0020)
income,merged_phase6,income,IC2,500,drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.1062636195,0.003122606964,0.1063(0.0031)
income,merged_phase6,income,IC2,500,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.253109553,0.01236833833,0.2531(0.0124)
income,merged_phase6,income,IC3,500,causal_drf,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.333650366,0.01193108649,0.3337(0.0119)
income,merged_phase6,income,IC3,500,causal_drf,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.007474642241,0.001694433189,0.0075(0.0017)
income,merged_phase6,income,IC3,500,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.09267449124,0.003977312023,0.0927(0.0040)
income,merged_phase6,income,IC3,500,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.3461367518,0.01154203236,0.3461(0.0115)
income,merged_phase6,income,IC3,500,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.3339314292,0.0117909526,0.3339(0.0118)
income,merged_phase6,income,IC3,500,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.00852889677,0.00175345671,0.0085(0.0018)
income,merged_phase6,income,IC3,500,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.09278537227,0.003946612468,0.0928(0.0039)
income,merged_phase6,income,IC3,500,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.3463380729,0.01142880494,0.3463(0.0114)
income,merged_phase6,income,IC3,500,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.03624471465,0.007614266904,0.0362(0.0076)
income,merged_phase6,income,IC3,500,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.01884244895,0.003665682256,0.0188(0.0037)
income,merged_phase6,income,IC3,500,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.01754407146,0.003677977068,0.0175(0.0037)
income,merged_phase6,income,IC3,500,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.04338363019,0.009825611692,0.0434(0.0098)
income,merged_phase6,income,IC3,500,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.06667482791,0.006400694494,0.0667(0.0064)
income,merged_phase6,income,IC3,500,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.04533183962,0.006264187189,0.0453(0.0063)
income,merged_phase6,income,IC3,500,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.04010923754,0.004814057489,0.0401(0.0048)
income,merged_phase6,income,IC3,500,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.0679695727,0.00623836095,0.0680(0.0062)
income,merged_phase6,income,IC3,500,drf,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.3550875361,0.01089107658,0.3551(0.0109)
income,merged_phase6,income,IC3,500,drf,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.007455535883,0.001902574194,0.0075(0.0019)
income,merged_phase6,income,IC3,500,drf,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.1021371664,0.003757712163,0.1021(0.0038)
income,merged_phase6,income,IC3,500,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.3681847666,0.01065038178,0.3682(0.0107)
income,merged_phase6,income,IC3,500,drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.3551759763,0.01085777231,0.3552(0.0109)
income,merged_phase6,income,IC3,500,drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.007577171434,0.001878304266,0.0076(0.0019)
income,merged_phase6,income,IC3,500,drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.1022439408,0.003734535935,0.1022(0.0037)
income,merged_phase6,income,IC3,500,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.3682636356,0.01061932714,0.3683(0.0106)
income,merged_phase6,income,IC0,1000,causal_drf,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.1873001383,0.008521763985,0.1873(0.0085)
income,merged_phase6,income,IC0,1000,causal_drf,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.009152265124,0.002997781868,0.0092(0.0030)
income,merged_phase6,income,IC0,1000,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.06659736117,0.002085820005,0.0666(0.0021)
income,merged_phase6,income,IC0,1000,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.1907438127,0.008149404356,0.1907(0.0081)
income,merged_phase6,income,IC0,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.1874911576,0.008502522122,0.1875(0.0085)
income,merged_phase6,income,IC0,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.01007524395,0.002776224748,0.0101(0.0028)
income,merged_phase6,income,IC0,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.06662994087,0.002077991239,0.0666(0.0021)
income,merged_phase6,income,IC0,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.1909334129,0.008143325795,0.1909(0.0081)
income,merged_phase6,income,IC0,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.01282217786,0.002444462922,0.0128(0.0024)
income,merged_phase6,income,IC0,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.01156371322,0.001859817086,0.0116(0.0019)
income,merged_phase6,income,IC0,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.002824959102,0.000718673044,0.0028(0.0007)
income,merged_phase6,income,IC0,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.01289546658,0.002265750119,0.0129(0.0023)
income,merged_phase6,income,IC0,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.0308085818,0.004624400552,0.0308(0.0046)
income,merged_phase6,income,IC0,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.02233227208,0.002242090128,0.0223(0.0022)
income,merged_phase6,income,IC0,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.008087661098,0.0009454127644,0.0081(0.0009)
income,merged_phase6,income,IC0,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.03484763569,0.004581175146,0.0348(0.0046)
income,merged_phase6,income,IC0,1000,drf,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.1836172236,0.006841824527,0.1836(0.0068)
income,merged_phase6,income,IC0,1000,drf,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.008879052224,0.002682529011,0.0089(0.0027)
income,merged_phase6,income,IC0,1000,drf,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.06200807273,0.002027486903,0.0620(0.0020)
income,merged_phase6,income,IC0,1000,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.1871579958,0.006898792557,0.1872(0.0069)
income,merged_phase6,income,IC0,1000,drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.1837060318,0.006829180442,0.1837(0.0068)
income,merged_phase6,income,IC0,1000,drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.009102877201,0.002614381648,0.0091(0.0026)
income,merged_phase6,income,IC0,1000,drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.06202510428,0.002023752294,0.0620(0.0020)
income,merged_phase6,income,IC0,1000,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.1872365514,0.006894797354,0.1872(0.0069)
income,merged_phase6,income,IC1,1000,causal_drf,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.1643138538,0.00903672428,0.1643(0.0090)
income,merged_phase6,income,IC1,1000,causal_drf,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.008628223493,0.002565757214,0.0086(0.0026)
income,merged_phase6,income,IC1,1000,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.04573657122,0.002265181399,0.0457(0.0023)
income,merged_phase6,income,IC1,1000,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.1660603879,0.008743658052,0.1661(0.0087)
income,merged_phase6,income,IC1,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.1646240652,0.009044464656,0.1646(0.0090)
income,merged_phase6,income,IC1,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.009600037569,0.002371783665,0.0096(0.0024)
income,merged_phase6,income,IC1,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.04588940665,0.002245000429,0.0459(0.0022)
income,merged_phase6,income,IC1,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.1663454417,0.008766930287,0.1663(0.0088)
income,merged_phase6,income,IC1,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.01695681705,0.002850425865,0.0170(0.0029)
income,merged_phase6,income,IC1,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.008769919001,0.002124576521,0.0088(0.0021)
income,merged_phase6,income,IC1,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.007841030812,0.002488417049,0.0078(0.0025)
income,merged_phase6,income,IC1,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.01770596632,0.00255593708,0.0177(0.0026)
income,merged_phase6,income,IC1,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.03551320241,0.003945329148,0.0355(0.0039)
income,merged_phase6,income,IC1,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.01908727916,0.002142123371,0.0191(0.0021)
income,merged_phase6,income,IC1,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.01424771163,0.002320378124,0.0142(0.0023)
income,merged_phase6,income,IC1,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.03956165869,0.003388519679,0.0396(0.0034)
income,merged_phase6,income,IC1,1000,drf,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.1728292668,0.006045290187,0.1728(0.0060)
income,merged_phase6,income,IC1,1000,drf,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.008737252622,0.002318171919,0.0087(0.0023)
income,merged_phase6,income,IC1,1000,drf,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.04776645989,0.001254738649,0.0478(0.0013)
income,merged_phase6,income,IC1,1000,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.1752761151,0.005944957192,0.1753(0.0059)
income,merged_phase6,income,IC1,1000,drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.1729311183,0.00603511098,0.1729(0.0060)
income,merged_phase6,income,IC1,1000,drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.008974207947,0.002246706182,0.0090(0.0022)
income,merged_phase6,income,IC1,1000,drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.04785940998,0.001256727334,0.0479(0.0013)
income,merged_phase6,income,IC1,1000,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.1753644743,0.005947610662,0.1754(0.0059)
income,merged_phase6,income,IC2,1000,causal_drf,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.1897876371,0.007500740626,0.1898(0.0075)
income,merged_phase6,income,IC2,1000,causal_drf,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.008299479197,0.001884726924,0.0083(0.0019)
income,merged_phase6,income,IC2,1000,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.07295171039,0.002137162657,0.0730(0.0021)
income,merged_phase6,income,IC2,1000,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.1993755188,0.007211401059,0.1994(0.0072)
income,merged_phase6,income,IC2,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.189980869,0.007536677492,0.1900(0.0075)
income,merged_phase6,income,IC2,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.008901379365,0.001780488216,0.0089(0.0018)
income,merged_phase6,income,IC2,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.07300032644,0.002138973249,0.0730(0.0021)
income,merged_phase6,income,IC2,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.19957572,0.007240722792,0.1996(0.0072)
income,merged_phase6,income,IC2,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.01261897077,0.003609887858,0.0126(0.0036)
income,merged_phase6,income,IC2,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.01248643523,0.001932167165,0.0125(0.0019)
income,merged_phase6,income,IC2,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.003013363029,0.000941180971,0.0030(0.0009)
income,merged_phase6,income,IC2,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.01128942881,0.002938018114,0.0113(0.0029)
income,merged_phase6,income,IC2,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.03526796961,0.003026280195,0.0353(0.0030)
income,merged_phase6,income,IC2,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.02363915876,0.002187431986,0.0236(0.0022)
income,merged_phase6,income,IC2,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.009286662405,0.001027711916,0.0093(0.0010)
income,merged_phase6,income,IC2,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.03372748247,0.002946219127,0.0337(0.0029)
income,merged_phase6,income,IC2,1000,drf,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.2168489938,0.005927803938,0.2168(0.0059)
income,merged_phase6,income,IC2,1000,drf,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.006795893258,0.001698864202,0.0068(0.0017)
income,merged_phase6,income,IC2,1000,drf,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.09123942278,0.00208893557,0.0912(0.0021)
income,merged_phase6,income,IC2,1000,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.2278893028,0.006015994722,0.2279(0.0060)
income,merged_phase6,income,IC2,1000,drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.2169041672,0.005929556606,0.2169(0.0059)
income,merged_phase6,income,IC2,1000,drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.007003283319,0.001646848833,0.0070(0.0016)
income,merged_phase6,income,IC2,1000,drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.0912439094,0.002088442295,0.0912(0.0021)
income,merged_phase6,income,IC2,1000,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.2279406629,0.006024888539,0.2279(0.0060)
income,merged_phase6,income,IC3,1000,causal_drf,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.3088204765,0.007682982625,0.3088(0.0077)
income,merged_phase6,income,IC3,1000,causal_drf,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.008521844151,0.001904048476,0.0085(0.0019)
income,merged_phase6,income,IC3,1000,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.07749175923,0.002649119377,0.0775(0.0026)
income,merged_phase6,income,IC3,1000,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.3186102857,0.008005920229,0.3186(0.0080)
income,merged_phase6,income,IC3,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.3089843156,0.007649043721,0.3090(0.0076)
income,merged_phase6,income,IC3,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.008916576954,0.001836405932,0.0089(0.0018)
income,merged_phase6,income,IC3,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.07758243052,0.002644106641,0.0776(0.0026)
income,merged_phase6,income,IC3,1000,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.31875016,0.008003464123,0.3188(0.0080)
income,merged_phase6,income,IC3,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.02429440562,0.004262923022,0.0243(0.0043)
income,merged_phase6,income,IC3,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.01095472776,0.00301973954,0.0110(0.0030)
income,merged_phase6,income,IC3,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.01263965668,0.002703530245,0.0126(0.0027)
income,merged_phase6,income,IC3,1000,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.027219907,0.005817886893,0.0272(0.0058)
income,merged_phase6,income,IC3,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.05466876443,0.005574622996,0.0547(0.0056)
income,merged_phase6,income,IC3,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.03218164148,0.003197082801,0.0322(0.0032)
income,merged_phase6,income,IC3,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.02238164622,0.001938194174,0.0224(0.0019)
income,merged_phase6,income,IC3,1000,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.05556138732,0.006476536166,0.0556(0.0065)
income,merged_phase6,income,IC3,1000,drf,tate_functional_rmse,TATE-K-grid_mean,10,0,9,0.3373590003,0.005804289819,0.3374(0.0058)
income,merged_phase6,income,IC3,1000,drf,tate_functional_rmse,TATE-K-grid_sd,10,0,9,0.008527370039,0.00167420072,0.0085(0.0017)
income,merged_phase6,income,IC3,1000,drf,tate_functional_rmse,TATE-K-grid_skewness,10,0,9,0.09406431948,0.003074491369,0.0941(0.0031)
income,merged_phase6,income,IC3,1000,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0,9,0.3490204777,0.006487079618,0.3490(0.0065)
income,merged_phase6,income,IC3,1000,drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0,9,0.3374269461,0.00578843377,0.3374(0.0058)
income,merged_phase6,income,IC3,1000,drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0,9,0.008601696879,0.001661037464,0.0086(0.0017)
income,merged_phase6,income,IC3,1000,drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0,9,0.09414284451,0.003079128839,0.0941(0.0031)
income,merged_phase6,income,IC3,1000,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0,9,0.3490871995,0.006480180062,0.3491(0.0065)
