paper_dgp,dgp,method,metric,target_id,detail,arm,estimate,mc_se,n_replications,aggregation
LS0,IC0,causal_drf,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,0.017771181120339694,0.0014433703898454218,50,root_mean_square_over_replications
LS0,IC0,causal_drf,aipw_reference_tate_estimate,REF-ATE-K,aipw reference contrast; marginal estimate,,-0.0032424726756700543,0.0024961245445749725,50,mean_over_replications
LS0,IC0,causal_drf,aipw_reference_tate_oracle,REF-ATE-K,aipw reference contrast; test-design oracle,,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_reference_tcate_estimate,REF-TCATE-K,"aipw; moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.004910168074918119,0.0062971447624282665,50,mean_over_replications
LS0,IC0,causal_drf,aipw_reference_tcate_estimate,REF-TCATE-K,"aipw; moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.012066712548880093,0.006368700866922409,50,mean_over_replications
LS0,IC0,causal_drf,aipw_reference_tcate_estimate,REF-TCATE-K,"aipw; moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.004725989437730845,0.006113278257325372,50,mean_over_replications
LS0,IC0,causal_drf,aipw_reference_tcate_estimate,REF-TCATE-K,"aipw; moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.009831979095666065,0.006941973336504591,50,mean_over_replications
LS0,IC0,causal_drf,aipw_reference_tcate_oracle,REF-TCATE-K,"aipw; oracle moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_reference_tcate_oracle,REF-TCATE-K,"aipw; oracle moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_reference_tcate_oracle,REF-TCATE-K,"aipw; oracle moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_reference_tcate_oracle,REF-TCATE-K,"aipw; oracle moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.04585798166893647,0.0022660322212722022,50,root_mean_square_over_replications
LS0,IC0,causal_drf,aipw_tate_abs_error,TATE-K-grid_mean,aipw functional contrast; marginal absolute error,,0.017994383342797713,0.0016779706248998948,50,root_mean_square_over_replications
LS0,IC0,causal_drf,aipw_tate_abs_error,TATE-K-grid_sd,aipw functional contrast; marginal absolute error,,0.012852437499712249,0.0011769364362105694,50,root_mean_square_over_replications
LS0,IC0,causal_drf,aipw_tate_abs_error,TATE-K-grid_skewness,aipw functional contrast; marginal absolute error,,0.004313568344343619,0.0005169931699808563,50,root_mean_square_over_replications
LS0,IC0,causal_drf,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,0.019234622283071157,0.002229480020480462,50,root_mean_square_over_replications
LS0,IC0,causal_drf,aipw_tate_estimate,TATE-K-grid_mean,aipw functional contrast; marginal estimate,,0.0044964391015049,0.002489077639567757,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tate_estimate,TATE-K-grid_sd,aipw functional contrast; marginal estimate,,5.047758271687474e-05,0.001836048339242115,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tate_estimate,TATE-K-grid_skewness,aipw functional contrast; marginal estimate,,-0.0013328176760939658,0.000586070778333666,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tate_estimate,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal estimate,,0.00464444519632624,0.002666495916606736,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tate_oracle,TATE-K-grid_mean,aipw functional contrast; test-design oracle,,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tate_oracle,TATE-K-grid_sd,aipw functional contrast; test-design oracle,,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tate_oracle,TATE-K-grid_skewness,aipw functional contrast; test-design oracle,,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tate_oracle,TATE-K-grid_upper_tail_mean,aipw functional contrast; test-design oracle,,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_mean,"aipw; moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.0028015950974170957,0.006590259947497224,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_mean,"aipw; moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.015577543520355263,0.007336237617396675,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_mean,"aipw; moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.009042525840528677,0.007196181782045494,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_mean,"aipw; moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.013170741183532165,0.008452041124134942,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_sd,"aipw; moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0019016564342487002,0.00309149914348059,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_sd,"aipw; moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.001032594384379813,0.003535529893930735,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_sd,"aipw; moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.004370687811341411,0.003345083487372638,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_sd,"aipw; moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.003270517325633966,0.0031381664678457196,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_skewness,"aipw; moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.0017863441598011832,0.0021382487095871487,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_skewness,"aipw; moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.00205480026397474,0.002216300013120997,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_skewness,"aipw; moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0020945717536747853,0.00239262040477843,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_skewness,"aipw; moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.0032872210299140143,0.0025465472801934398,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_upper_tail_mean,"aipw; moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.001378280756399148,0.00656023755671073,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_upper_tail_mean,"aipw; moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.015083998125866466,0.007540007724378761,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_upper_tail_mean,"aipw; moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.012243536987893076,0.007778080589792599,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_estimate,TCATE-K-grid_upper_tail_mean,"aipw; moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.015710297332360866,0.009128545228341852,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_mean,"aipw; oracle moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_mean,"aipw; oracle moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_mean,"aipw; oracle moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_mean,"aipw; oracle moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_sd,"aipw; oracle moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_sd,"aipw; oracle moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_sd,"aipw; oracle moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_sd,"aipw; oracle moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_skewness,"aipw; oracle moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_skewness,"aipw; oracle moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_skewness,"aipw; oracle moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_skewness,"aipw; oracle moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_upper_tail_mean,"aipw; oracle moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_upper_tail_mean,"aipw; oracle moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_upper_tail_mean,"aipw; oracle moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_oracle,TCATE-K-grid_upper_tail_mean,"aipw; oracle moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.05317181478965158,0.0024496553591411173,50,root_mean_square_over_replications
LS0,IC0,causal_drf,aipw_tcate_rmse,TCATE-K-grid_sd,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.02316321047532489,0.0012314974211612086,50,root_mean_square_over_replications
LS0,IC0,causal_drf,aipw_tcate_rmse,TCATE-K-grid_skewness,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.01647417745261316,0.0010579056682735797,50,root_mean_square_over_replications
LS0,IC0,causal_drf,aipw_tcate_rmse,TCATE-K-grid_upper_tail_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.056054197958730886,0.0026597655299745327,50,root_mean_square_over_replications
LS0,IC0,causal_drf,arm_energy_risk,LAW-A-M-K,excess energy risk over the true law,0.0,0.07263645013251567,0.0008563909107285147,50,mean_over_replications
LS0,IC0,causal_drf,arm_energy_risk,LAW-A-M-K,excess energy risk over the true law,1.0,0.07122772361669051,0.0008309074082391166,50,mean_over_replications
LS0,IC0,causal_drf,barycenter_rmse,MEANQ-A-K,,0.0,0.26615592645392905,0.0020175046836447413,50,root_mean_square_over_replications
LS0,IC0,causal_drf,barycenter_rmse,MEANQ-A-K,,1.0,0.2646483722794462,0.0017604073971300576,50,root_mean_square_over_replications
LS0,IC0,causal_drf,diagnostic_confirmatory_moderator_column,NONE_OPERATIONAL,WCF-CONFIRMATORY-EVAL-v1,,1.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,diagnostic_confirmatory_nuisance_folds,NONE_OPERATIONAL,WCF-CONFIRMATORY-EVAL-v1,,3.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,diagnostic_effective_support,NONE_OPERATIONAL,,,128.8481586219885,0.5523864326302946,50,mean_over_replications
LS0,IC0,causal_drf,kernel_law_error,LAW-A-K,"squared MMD, Gaussian kernel, median bandwidth",0.0,0.048884033656364206,0.0007139484957510675,50,mean_over_replications
LS0,IC0,causal_drf,kernel_law_error,LAW-A-K,"squared MMD, Gaussian kernel, median bandwidth",1.0,0.04776395950925014,0.0007178094282475516,50,mean_over_replications
LS0,IC0,causal_drf,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,0.20653924273996785,0.0037560914154713145,50,root_mean_square_over_replications
LS0,IC0,causal_drf,mode_coverage,LAW-A-K,fraction of true outer modes carrying mass,0.0,1.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,mode_coverage,LAW-A-K,fraction of true outer modes carrying mass,1.0,1.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,peak_ram,NONE_OPERATIONAL,megabytes,,390.27430200000003,0.1367471489533033,50,mean_over_replications
LS0,IC0,causal_drf,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,0.1714088532682029,0.0035521437761499726,50,root_mean_square_over_replications
LS0,IC0,causal_drf,plugin_reference_tate_estimate,REF-ATE-K,plugin reference contrast; marginal estimate,,0.1695076536945979,0.0036369709242063666,50,mean_over_replications
LS0,IC0,causal_drf,plugin_reference_tate_oracle,REF-ATE-K,plugin reference contrast; test-design oracle,,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_reference_tcate_estimate,REF-TCATE-K,"plugin; moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.17081721531224184,0.003952693800772054,50,mean_over_replications
LS0,IC0,causal_drf,plugin_reference_tcate_estimate,REF-TCATE-K,"plugin; moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.16722091766192848,0.003791748477665393,50,mean_over_replications
LS0,IC0,causal_drf,plugin_reference_tcate_estimate,REF-TCATE-K,"plugin; moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.16946992896665264,0.0035393903572547274,50,mean_over_replications
LS0,IC0,causal_drf,plugin_reference_tcate_estimate,REF-TCATE-K,"plugin; moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.17036132583863842,0.0036701761621840247,50,mean_over_replications
LS0,IC0,causal_drf,plugin_reference_tcate_oracle,REF-TCATE-K,"plugin; oracle moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_reference_tcate_oracle,REF-TCATE-K,"plugin; oracle moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_reference_tcate_oracle,REF-TCATE-K,"plugin; oracle moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_reference_tcate_oracle,REF-TCATE-K,"plugin; oracle moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.17148493154820907,0.0035474719023051555,50,root_mean_square_over_replications
LS0,IC0,causal_drf,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,0.1990600062626688,0.003920187699986157,50,root_mean_square_over_replications
LS0,IC0,causal_drf,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,0.0183597460993693,0.001373356042907234,50,root_mean_square_over_replications
LS0,IC0,causal_drf,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,0.070887028254234,0.0009778968622234452,50,root_mean_square_over_replications
LS0,IC0,causal_drf,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,0.1980746790355548,0.0039022313118762934,50,root_mean_square_over_replications
LS0,IC0,causal_drf,plugin_tate_estimate,TATE-K-grid_mean,plugin functional contrast; marginal estimate,,-0.19707092986859334,0.004010024922365702,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tate_estimate,TATE-K-grid_sd,plugin functional contrast; marginal estimate,,0.014397740091623718,0.0016274768068654138,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tate_estimate,TATE-K-grid_skewness,plugin functional contrast; marginal estimate,,0.07054299748581222,0.0009964864850887118,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tate_estimate,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal estimate,,-0.19606902200856244,0.0040165908065196996,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tate_oracle,TATE-K-grid_mean,plugin functional contrast; test-design oracle,,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tate_oracle,TATE-K-grid_sd,plugin functional contrast; test-design oracle,,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tate_oracle,TATE-K-grid_skewness,plugin functional contrast; test-design oracle,,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tate_oracle,TATE-K-grid_upper_tail_mean,plugin functional contrast; test-design oracle,,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_mean,"plugin; moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.1982230924489161,0.004252372189326149,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_mean,"plugin; moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.19481544281388882,0.004198055211953666,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_mean,"plugin; moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.19714294021557188,0.003921011788185019,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_mean,"plugin; moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.19794960894600483,0.004100900191811264,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_sd,"plugin; moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.014579532088005028,0.0017680950037187086,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_sd,"plugin; moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.01377089475627274,0.0016659250073755851,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_sd,"plugin; moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.01426108372737578,0.0016286261564478683,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_sd,"plugin; moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.014927605504873358,0.0016103746867636012,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_skewness,"plugin; moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.07086054180769932,0.00100360427773939,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_skewness,"plugin; moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.06965034098103659,0.0010098393926146058,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_skewness,"plugin; moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0703395450472053,0.0010335561849165722,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_skewness,"plugin; moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.07122337166226755,0.001116798495596318,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_upper_tail_mean,"plugin; moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.1971530240541906,0.004202860038332183,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_upper_tail_mean,"plugin; moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.1941300664284866,0.0042121343813051534,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_upper_tail_mean,"plugin; moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.1962064011396693,0.003947855202042277,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_estimate,TCATE-K-grid_upper_tail_mean,"plugin; moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,-0.19665732275539607,0.004160405263250015,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_mean,"plugin; oracle moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_mean,"plugin; oracle moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_mean,"plugin; oracle moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_mean,"plugin; oracle moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_sd,"plugin; oracle moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_sd,"plugin; oracle moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_sd,"plugin; oracle moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_sd,"plugin; oracle moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_skewness,"plugin; oracle moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_skewness,"plugin; oracle moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_skewness,"plugin; oracle moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_skewness,"plugin; oracle moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_upper_tail_mean,"plugin; oracle moderator bin 0; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_upper_tail_mean,"plugin; oracle moderator bin 1; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_upper_tail_mean,"plugin; oracle moderator bin 2; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_oracle,TCATE-K-grid_upper_tail_mean,"plugin; oracle moderator bin 3; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.0,0.0,50,mean_over_replications
LS0,IC0,causal_drf,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.19913678858773615,0.003916847910304392,50,root_mean_square_over_replications
LS0,IC0,causal_drf,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.01853796651942118,0.0013601796447427852,50,root_mean_square_over_replications
LS0,IC0,causal_drf,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.07089708720858759,0.0009793986628078293,50,root_mean_square_over_replications
LS0,IC0,causal_drf,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,0.1981625490887977,0.003901632014340106,50,root_mean_square_over_replications
LS0,IC0,causal_drf,process_peak_ram,NONE_OPERATIONAL,"absolute process high-water mark, megabytes",,941.731484375,0.9839634468399705,50,mean_over_replications
LS0,IC0,causal_drf,runtime,NONE_OPERATIONAL,"fit plus predict, seconds",,30.41654,0.44373734390460107,50,mean_over_replications
LS0,IC0,causal_drf,tail_calibration,LAW-A-K,|P̂ - P| at grid index 24,0.0,8.248358598708564e-05,5.476807955123303e-05,50,mean_over_replications
LS0,IC0,causal_drf,tail_calibration,LAW-A-K,|P̂ - P| at grid index 24,1.0,2.7945965634141266e-05,1.976172180017766e-06,50,mean_over_replications
LS0,IC0,cwdb_dr,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,0.015594815174904752,0.0016641490825520034,50,root_mean_square_over_replications
