dgp,n_train,n_grid,n_particles,metric,target_id,functional,mean,mc_se,n_seeds,primary_mean,absolute_delta,relative_delta,paired_delta,paired_mc_se,n_pairs,evaluated
IC3,1000,25,10,tate_functional_rmse,TATE-K-grid_upper_tail_mean,grid_upper_tail_mean,0.0265063184410567,0.005761506104173695,10,0.0265063184410567,0.0,0.0,0.0,0.0,10,True
IC3,1000,25,25,tate_functional_rmse,TATE-K-grid_upper_tail_mean,grid_upper_tail_mean,0.03092151511342737,0.006324465734158313,10,0.0265063184410567,0.004415196672370669,0.16657147925650037,-0.0044151966723706745,0.005017333753240558,10,True
IC3,1000,25,5,tcate_functional_rmse,TCATE-K-grid_mean,grid_mean,0.05466876443190144,0.0055746229955528515,10,0.055557541501697005,0.0008887770697955655,0.01599741539622335,0.000888777069795571,0.002323590521790061,10,True
IC3,1000,25,10,tcate_functional_rmse,TCATE-K-grid_mean,grid_mean,0.055557541501697005,0.00672676963511696,10,0.055557541501697005,0.0,0.0,0.0,0.0,10,True
IC3,1000,25,25,tcate_functional_rmse,TCATE-K-grid_mean,grid_mean,0.058071835546627204,0.005153575211558851,10,0.055557541501697005,0.0025142940449301987,0.04525567505274508,-0.002514294044930196,0.003909834050276934,10,True
IC3,1000,25,5,tcate_functional_rmse,TCATE-K-grid_sd,grid_sd,0.03218164148212416,0.00319708280121966,10,0.03128476727116834,0.0008968742109558142,0.028668080001424925,-0.0008968742109558101,0.0019323466003939515,10,True
IC3,1000,25,10,tcate_functional_rmse,TCATE-K-grid_sd,grid_sd,0.03128476727116834,0.002031997417540111,10,0.03128476727116834,0.0,0.0,0.0,0.0,10,True
IC3,1000,25,25,tcate_functional_rmse,TCATE-K-grid_sd,grid_sd,0.032379773681598036,0.0041814484895637384,10,0.03128476727116834,0.0010950064104296928,0.035001264383348545,-0.0010950064104296906,0.003217572490542672,10,True
IC3,1000,25,5,tcate_functional_rmse,TCATE-K-grid_skewness,grid_skewness,0.022381646223246055,0.001938194174308976,10,0.02391984931815668,0.0015382030949106264,0.06430655454602019,0.0015382030949106257,0.0021449358005933912,10,True
IC3,1000,25,10,tcate_functional_rmse,TCATE-K-grid_skewness,grid_skewness,0.02391984931815668,0.0024807927561087463,10,0.02391984931815668,0.0,0.0,0.0,0.0,10,True
IC3,1000,25,25,tcate_functional_rmse,TCATE-K-grid_skewness,grid_skewness,0.018751490422398886,0.002318671098386685,10,0.02391984931815668,0.005168358895757796,0.2160698768212843,0.005168358895757796,0.0027828810163365073,10,True
IC3,1000,25,5,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,grid_upper_tail_mean,0.05556138731932057,0.006476536166459414,10,0.057316538408283976,0.0017551510889634095,0.030622070657179413,0.0017551510889634182,0.002535755947890426,10,True
IC3,1000,25,10,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,grid_upper_tail_mean,0.057316538408283976,0.006661305819941556,10,0.057316538408283976,0.0,0.0,0.0,0.0,10,True
IC3,1000,25,25,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,grid_upper_tail_mean,0.06074989265055236,0.003916084475967092,10,0.057316538408283976,0.0034333542422683855,0.059901632890170524,-0.003433354242268388,0.00438983446872148,10,True
