dgp,n_train,n_grid,n_particles,metric,target_id,functional,mean,mc_se,n_seeds,primary_mean,absolute_delta,relative_delta,paired_delta,paired_mc_se,n_pairs,evaluated
IC3,1000,25,10,tcate_functional_rmse,TCATE-K-grid_mean,grid_mean,0.055557541501697005,0.00672676963511696,10,0.055557541501697005,0.0,0.0,0.0,0.0,10,True
IC3,1000,49,10,tcate_functional_rmse,TCATE-K-grid_mean,grid_mean,0.05426205618039376,0.0052253316921778625,10,0.055557541501697005,0.001295485321303247,0.023317902237694883,0.001295485321303251,0.0047233943492093,10,True
IC3,1000,5,10,tcate_functional_rmse,TCATE-K-grid_sd,grid_sd,0.0257412657833767,0.0029851048292852695,10,0.03128476727116834,0.005543501487791643,0.1771949089389732,0.005543501487791645,0.002102807355486302,10,True
IC3,1000,25,10,tcate_functional_rmse,TCATE-K-grid_sd,grid_sd,0.03128476727116834,0.002031997417540111,10,0.03128476727116834,0.0,0.0,0.0,0.0,10,True
IC3,1000,49,10,tcate_functional_rmse,TCATE-K-grid_sd,grid_sd,0.03515413782852707,0.0038490623377208473,10,0.03128476727116834,0.0038693705573587256,0.12368225481174315,-0.003869370557358721,0.0031241235571589205,10,True
IC3,1000,5,10,tcate_functional_rmse,TCATE-K-grid_skewness,grid_skewness,0.012552408165618154,0.001163267317802488,10,0.02391984931815668,0.011367441152538528,0.4752304666028945,0.011367441152538528,0.0031151602893726865,10,True
IC3,1000,25,10,tcate_functional_rmse,TCATE-K-grid_skewness,grid_skewness,0.02391984931815668,0.0024807927561087463,10,0.02391984931815668,0.0,0.0,0.0,0.0,10,True
IC3,1000,49,10,tcate_functional_rmse,TCATE-K-grid_skewness,grid_skewness,0.022119198833952865,0.0018415505520590616,10,0.02391984931815668,0.0018006504842038168,0.07527850448610514,0.001800650484203819,0.002757933212575205,10,True
IC3,1000,5,10,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,grid_upper_tail_mean,0.05807661389563244,0.006197038810308042,10,0.057316538408283976,0.0007600754873484661,0.013261015205318333,-0.0007600754873484609,0.003806061821923103,10,True
IC3,1000,25,10,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,grid_upper_tail_mean,0.057316538408283976,0.006661305819941556,10,0.057316538408283976,0.0,0.0,0.0,0.0,10,True
IC3,1000,49,10,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,grid_upper_tail_mean,0.05467271826188401,0.004641955912340781,10,0.057316538408283976,0.0026438201463999667,0.0461266541877877,0.0026438201463999623,0.0042027997852189585,10,True
