grid,dgp,n_train,n_grid,n_particles,method,metric,target_id,n_seeds,mean,sd,mc_se,median
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,kernel_law_error,LAW-A-COMMON199,10,0.07103436522577251,0.004055306491179292,0.0012824005122192093,0.06951160750480168
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,kernel_law_error,LAW-A-INTERIOR,10,0.06107092904394905,0.0039935657867592785,0.0012628763871881624,0.05987005572893594
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,kernel_law_error,LAW-A-K,10,0.06158786728732786,0.0039913813714914596,0.001262185614427967,0.060367629447832735
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-COMMON199,10,0.0506174863401052,0.0073786327564500315,0.002333328552830856,0.049747259953282254
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-INTERIOR,10,0.050467596326811026,0.007430656377170707,0.002349779866191463,0.049637963732532014
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-K,10,0.05061947151051562,0.007377953895915691,0.0023331138782806448,0.049748709410410416
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,mode_coverage,LAW-A-K,10,1.0,0.0,0.0,1.0
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,peak_ram,NONE_OPERATIONAL,10,378.65978,1.1152929926954382,0.35268661153431197,378.3223
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,process_peak_ram,NONE_OPERATIONAL,10,389.20546875,3.2891074488878984,1.040107100751161,389.912109375
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,reference_effect_rmse,REF-ATE-COMMON199,10,0.015878556767342913,0.007669696277713292,0.0024253709199289317,0.015250230632748045
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,reference_effect_rmse,REF-ATE-K,10,0.01605834018542471,0.0077622186660648955,0.0024546290681039017,0.01544945540312492
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-COMMON199,10,0.019193278539970313,0.007040358949878391,0.0022263569826766944,0.021508890263508378
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-INTERIOR,10,0.0197146784804473,0.006809543590957939,0.0021533667573629053,0.021785060658338636
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-K,10,0.019312673244396387,0.007147280431878386,0.0022601685240687627,0.021603542742215407
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,runtime,NONE_OPERATIONAL,10,43.911,2.5235503209213435,0.7980166804160308,43.0555
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tail_calibration,LAW-A-K,10,0.06764143324434353,0.00713847031917001,0.0022573825218086363,0.066661522900965
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_mean,10,0.013890617481203196,0.014866319867487376,0.004701143120587267,0.007990803364003112
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_sd,10,0.0021130245750547805,0.0019824275180961187,0.0006268986253378401,0.0016118348717417664
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_skewness,10,2.7706686626706964e-17,1.9896729236244467e-17,6.291898237419494e-18,2.3730369506462213e-17
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,10,0.013569793605731803,0.014840755363909672,0.00469305891473156,0.006912849952620639
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_mean,10,0.013890617481203196,0.014866319867487383,0.004701143120587269,0.007990803364003107
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_sd,10,0.002120504614018089,0.001989445247682576,0.0006291178262874758,0.0016175407152920175
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,10,8.385200864424034e-18,5.6849348964164105e-18,1.7977342622449254e-18,7.63958604356017e-18
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0.013580574983054362,0.014835408902585452,0.004691368215210907,0.006892669453062382
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_mean,10,0.023271762182177164,0.01242618088089451,0.003929503420086414,0.020154402082450625
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_sd,10,0.0032677757684693937,0.001660469223587912,0.0005250864731149188,0.0029193556206759527
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,10,3.658102849639232e-17,2.435825357448284e-17,7.702756111930365e-18,3.0065747656511165e-17
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,10,0.023311602627480672,0.012892218235725828,0.004076877371685118,0.021638307022211065
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0.023271762182177164,0.012426180880894516,0.003929503420086415,0.020154402082450614
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0.00327934358947823,0.0016663472311777862,0.0005269452623236947,0.0029296900455795596
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,1.1649453744113046e-17,5.834526574456308e-18,1.845039304406192e-18,1.1300690249958065e-17
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0.023303801399374307,0.012877830676389557,0.004072327625937774,0.02158725988563346
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,arm_energy_risk,LAW-A-M-K,10,0.04678688932711439,0.0041134964828258595,0.0013008018032821416,0.04579869255008958
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,barycenter_rmse,MEANQ-A-K,10,0.14882658030458104,0.006297200861791283,0.0019913497606835638,0.14999391994230904
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,10,199.0,0.0,0.0,199.0
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,10,0.017227214703085577,0.0011370682136501403,0.00035957254101134044,0.01689529491766128
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,diagnostic_effective_support,NONE_OPERATIONAL,10,9.999999999999998,0.0,0.0,9.999999999999998
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,diagnostic_ehat_mean,NONE_OPERATIONAL,10,0.4985323959893875,0.01650651923029225,0.005219819700909294,0.49984260275538833
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,diagnostic_n_boosting_steps,NONE_OPERATIONAL,10,100.0,0.0,0.0,100.0
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,10,180.0,221.35943621178654,70.0,50.0
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,diagnostic_train_risk,NONE_OPERATIONAL,10,0.05902973050185859,0.006677184362627187,0.0021115110942761593,0.059381180370693974
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,kernel_law_error,LAW-A-COMMON199,10,0.03179551835078435,0.003572120903258858,0.001129603813179598,0.030893317126305424
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,kernel_law_error,LAW-A-INTERIOR,10,0.02132226765656878,0.0034344573397858706,0.0010860707720406178,0.0205961246342484
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,kernel_law_error,LAW-A-K,10,0.021504758460666136,0.0034367563028903487,0.001086797768007302,0.020721797558773878
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-COMMON199,10,0.040851330656472624,0.02805675122511853,0.008872323761609412,0.03813339339631715
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-INTERIOR,10,0.0404506199227576,0.027451273360708392,0.008680854849174349,0.03785391609567359
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-K,10,0.04086576135130498,0.028075890875667083,0.008878376250544724,0.038150013556743176
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,mode_coverage,LAW-A-K,10,1.0,0.0,0.0,1.0
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,peak_ram,NONE_OPERATIONAL,10,0.0,0.0,0.0,0.0
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,process_peak_ram,NONE_OPERATIONAL,10,383.85,6.332488743197709,2.0025087685881853,385.1953125
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,reference_effect_rmse,REF-ATE-COMMON199,10,0.014783577259320294,0.009503272905100371,0.003005198760628236,0.010525760535195584
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,reference_effect_rmse,REF-ATE-K,10,0.015506832137259058,0.009924736523470272,0.0031384772591227226,0.010955399403443714
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-COMMON199,10,0.034177168047779025,0.010767410741777053,0.003404954244657861,0.033657467209035216
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-INTERIOR,10,0.035497050003785106,0.01099693067967801,0.003477534821876604,0.03509610355831475
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-K,10,0.03423661534208834,0.010709715972029441,0.003386709556509718,0.034006474757745736
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,runtime,NONE_OPERATIONAL,10,469.68635753380005,6.590444872145668,2.08408165897575,467.58341742500124
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tail_calibration,LAW-A-K,10,0.04917589230046374,0.0042314196845058185,0.001338092393910948,0.04992698565157254
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_mean,10,0.024282713397705998,0.013001740491725042,0.004111511350028874,0.02389021318406849
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_sd,10,0.0011347688125134415,0.0007656229752498542,0.00024211124307442616,0.0009772078075751733
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_skewness,10,0.00033358132486970514,0.00021870411332773303,6.916031317632237e-05,0.00032417843131494426
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,10,0.02409314843386937,0.013414989965548206,0.004242192307943607,0.02252945612706434
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,10,0.024877847990198064,0.012870771508326453,0.0040700953209912415,0.024919698335348586
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,10,0.0011578918464503862,0.0008067007868788305,0.0002551011876787178,0.0009953642771419308
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,10,0.0003670559156615431,0.0002292725890505719,7.250235864435889e-05,0.0003866588099869857
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0.024684735385633816,0.01323581396955308,0.004185531883006226,0.023638519710476022
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_mean,10,0.04251637910853883,0.012432155866051408,0.0039313928762945635,0.041977667215590986
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_sd,10,0.002587866122860295,0.0009366024487426181,0.0002961797000117781,0.0024496675266832833
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,10,0.0006765686988478086,0.0002887548608656978,9.131230457806247e-05,0.0006302861649355076
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,10,0.04261624532257767,0.01235763761419161,0.00390782813598146,0.042352532429572744
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,10,0.04251637773773829,0.012432155767565217,0.003931392845150495,0.041977667076784825
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,10,0.002595900536027147,0.0009418377606515958,0.00029783525100115544,0.0024587654204862187
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,10,0.0007302978029052962,0.00030259294438515153,9.568829081537375e-05,0.0006849362120562199
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0.04261327556426433,0.012358979207689384,0.003908252385096163,0.04234782887440537
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,arm_energy_risk,LAW-A-M-K,10,0.061322665005538825,0.003968986422779061,0.0012551037098265834,0.061496250924736415
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,barycenter_rmse,MEANQ-A-K,10,0.2288149606267646,0.003992695686339113,0.0012626012372760832,0.22802735232583937
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,diagnostic_effective_support,NONE_OPERATIONAL,10,195.62986230885798,2.7111846247216476,0.8573518571349257,195.5680867275712
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,kernel_law_error,LAW-A-COMMON199,10,0.05682173054354152,0.004299899911208093,0.0013597477430173349,0.05568517819903814
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,kernel_law_error,LAW-A-INTERIOR,10,0.046410097277737476,0.004251550121406905,0.0013444581970011216,0.04568915093061276
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,kernel_law_error,LAW-A-K,10,0.04708666944124654,0.00422816197797793,0.0013370622166532953,0.04630952211783992
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,mean_quantile_rmse,MEANQ-A-COMMON199,10,0.04917427048528937,0.009709947695083893,0.003070555067756724,0.050458883191122
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,mean_quantile_rmse,MEANQ-A-INTERIOR,10,0.04904100196333022,0.009761800316845296,0.0030869523064984486,0.05037255664994672
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,mean_quantile_rmse,MEANQ-A-K,10,0.04917603421024847,0.009709275418218729,0.0030703424751455082,0.05046002831120716
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,mode_coverage,LAW-A-K,10,1.0,0.0,0.0,1.0
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,peak_ram,NONE_OPERATIONAL,10,489.12,17.874177525755478,5.652311228358026,485.6
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,process_peak_ram,NONE_OPERATIONAL,10,389.2625,3.275287965598672,1.035736996423102,389.94140625
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,reference_effect_rmse,REF-ATE-COMMON199,10,0.014708042639308385,0.007774889491110194,0.0024586359348015667,0.014525434409289236
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,reference_effect_rmse,REF-ATE-K,10,0.014873350737291046,0.007875487443369491,0.0024904478005103926,0.014667172556397299
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,reference_tcate_rmse,REF-TCATE-COMMON199,10,0.021415989441251813,0.006802392888896425,0.002151105506824541,0.0219217041259774
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,reference_tcate_rmse,REF-TCATE-INTERIOR,10,0.02211931444198036,0.006647459666513576,0.0021021113200286223,0.02271065619882013
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,reference_tcate_rmse,REF-TCATE-K,10,0.021490011524272552,0.006868107577659001,0.002171886316046422,0.021933210748791197
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,runtime,NONE_OPERATIONAL,10,36.3392,1.2069604430597995,0.3816744045794933,36.5305
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tail_calibration,LAW-A-K,10,0.06393446147122214,0.007068440928103149,0.002235237283916043,0.06385156093186485
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tate_functional_rmse,TATE-COMMON199-grid_mean,10,0.01297837389453618,0.011830295842680884,0.003741068025649261,0.009517654368765775
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tate_functional_rmse,TATE-COMMON199-grid_sd,10,0.0021272176221767214,0.0022450065069249078,0.0007099333923781283,0.001770738860640087
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tate_functional_rmse,TATE-COMMON199-grid_skewness,10,2.9817520964157113e-17,2.083580918101623e-17,6.588861390465884e-18,2.8564812081812174e-17
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,10,0.012457494884136625,0.012057786103699617,0.0038130067626818026,0.009674897585358569
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tate_functional_rmse,TATE-K-grid_mean,10,0.012978373894536174,0.011830295842680891,0.0037410680256492633,0.009517654368765765
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tate_functional_rmse,TATE-K-grid_sd,10,0.0021347479040698587,0.0022529537576776513,0.0007124465337296441,0.0017770072191948278
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tate_functional_rmse,TATE-K-grid_skewness,10,7.548464999442933e-18,6.96902952371763e-18,2.203800637590614e-18,6.12022400702941e-18
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0.012442800596553375,0.0120787444911878,0.0038196343867365054,0.009628119139360803
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tcate_functional_rmse,TCATE-COMMON199-grid_mean,10,0.02870768617477616,0.010091957847067233,0.003191357284714168,0.027915193541823966
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tcate_functional_rmse,TCATE-COMMON199-grid_sd,10,0.003522600360515815,0.0021806105114902004,0.0006895695906013803,0.002765574558763636
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,10,4.353317110933474e-17,2.8486008086180616e-17,9.008066699830477e-18,3.5562323532331564e-17
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,10,0.028653806189974262,0.009621170041482713,0.003042481108686206,0.029166396347168454
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0.02870768617477616,0.010091957847067233,0.003191357284714168,0.027915193541823955
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0.0035350702523759894,0.002188329802492447,0.0006920106447502548,0.0027753646036593324
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,1.3375483692487403e-17,6.457114908417339e-18,2.041919022402834e-18,1.2142206264961307e-17
wcf_sensitivity_v1_align_null,SYM-IRREL-NULL,1000,25,10,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0.02864985233077203,0.009636081755675778,0.0030471966067529607,0.029156262028780904
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,arm_energy_risk,LAW-A-M-K,20,0.04461367215387382,0.002645453967394379,0.0005915414902440343,0.04437178809623032
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,barycenter_rmse,MEANQ-A-K,20,0.14535863676152647,0.006226515636643499,0.0013922912226500244,0.14600702068528135
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,20,199.0,0.0,0.0,199.0
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,20,0.016174733183811803,0.0010143544305340378,0.00022681654599521965,0.016093606879634723
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,diagnostic_effective_support,NONE_OPERATIONAL,20,9.999999999999998,0.0,0.0,9.999999999999998
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,diagnostic_ehat_mean,NONE_OPERATIONAL,20,0.49867970260148436,0.01694373580673713,0.003788734505666146,0.49733076016398603
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,diagnostic_n_boosting_steps,NONE_OPERATIONAL,20,100.0,0.0,0.0,100.0
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,20,225.0,230.84512921915967,51.618540120876396,50.0
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,diagnostic_train_risk,NONE_OPERATIONAL,20,0.06892288077820222,0.004252777551404979,0.0009509499698126639,0.06911766777234005
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,kernel_law_error,LAW-A-COMMON199,20,0.06753731296657257,0.003153517705167217,0.0007051479957003036,0.06870645982822102
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,kernel_law_error,LAW-A-INTERIOR,20,0.017573459400355346,0.0021479122593565368,0.0004802877821626375,0.017584138881388586
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,kernel_law_error,LAW-A-K,20,0.01512848858701972,0.0016578592892433333,0.00037070860678775787,0.014818332210383867
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-COMMON199,20,0.04607009394594487,0.030685489476363004,0.00686148403920021,0.04750359591312276
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-INTERIOR,20,0.04026081209582152,0.026651283667696354,0.005959408196859896,0.039459047048528303
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-K,20,0.046225575550915804,0.030791436917060874,0.006885174607144467,0.04769154671459525
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,mode_coverage,LAW-A-K,20,1.0,0.0,0.0,1.0
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,peak_ram,NONE_OPERATIONAL,20,134.800390625,69.28008816650501,15.491498662748397,168.591796875
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,process_peak_ram,NONE_OPERATIONAL,20,769.4080078125,25.971487356513627,5.807401120594078,758.037109375
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,reference_effect_rmse,REF-ATE-COMMON199,20,0.014193828861140225,0.0079220476512183,0.0017714237069116662,0.013896873143899306
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,reference_effect_rmse,REF-ATE-K,20,0.014360785458240414,0.007770625759493957,0.0017375647425939419,0.014319089477257158
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-COMMON199,20,0.03106702357901871,0.011611542570970034,0.002596419851232167,0.03007135475505008
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-INTERIOR,20,0.03298657095570767,0.012426672939063002,0.0027786885425901972,0.029242930051730363
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-K,20,0.0310434894225583,0.011386900986098486,0.0025461884657975603,0.03036004871313043
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,runtime,NONE_OPERATIONAL,20,276.21656105964996,37.85798813976534,8.46530349718961,282.31505646849996
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,tail_calibration,LAW-A-K,20,3.1379630581396085e-05,1.5191759181987355e-05,3.3969806228730323e-06,2.934105843864221e-05
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_mean,20,0.014520827391576587,0.006702289596997232,0.001498677514377548,0.014913186482083587
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_sd,20,0.010587947049223693,0.007923148193399988,0.0017716697956247024,0.008906807082634225
wcf_sensitivity_v1_confirm,IC0,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_skewness,20,0.003414791951284214,0.002052246129273035,0.00045889618516153273,0.003640309820237463
