grid,dgp,metric,method,mean,standard_error,n,merged_checksum,git_revision
main,D7,reference_effect_rmse,cwdb_v0,0.021242551012765242,0.0018512201428377477,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,reference_effect_rmse,wdrft,0.01683958354847769,0.0023365051833951268,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,reference_effect_rmse,causal_drf,0.0166701072925399,0.002374614586572291,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,reference_effect_rmse,pta_s,0.015766535740793487,0.002170382827457494,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,tail_calibration,cwdb_v1,0.05414676853523538,0.001069913128581608,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,tail_calibration,cwdb_v0,0.05919253591000308,0.0011684517358916005,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,tail_calibration,wdrft,0.037164308665774096,0.000994135202819043,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,tail_calibration,causal_drf,0.05492380221978721,0.00108769589589475,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,mode_coverage,cwdb_v1,1.0,0.0,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,mode_coverage,cwdb_v0,1.0,0.0,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,mode_coverage,wdrft,1.0,0.0,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,mode_coverage,causal_drf,1.0,0.0,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,barycenter_rmse,cwdb_v1,0.19710095844966175,0.0037576175259373523,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,barycenter_rmse,cwdb_v0,0.23028797619039815,0.0037021515918003053,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,barycenter_rmse,wdrft,0.20815056805726204,0.0021421768223588997,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,barycenter_rmse,causal_drf,0.32007404790926086,0.005508912956204261,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,barycenter_rmse,pta_s,0.13271361976468943,0.002721075270777124,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,mean_quantile_rmse,cwdb_v1,0.18484591079692025,0.004090070207190177,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,mean_quantile_rmse,cwdb_v0,0.34895407245280496,0.005828050284513071,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,mean_quantile_rmse,wdrft,0.20132200230021352,0.00412895109088085,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,mean_quantile_rmse,causal_drf,0.37690853518437095,0.012385948070061827,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,mean_quantile_rmse,pta_s,0.09497675239928709,0.0029658315597439183,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,kernel_law_error,cwdb_v1,0.017610212725947094,0.0005120507477996083,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,kernel_law_error,cwdb_v0,0.024707717951139706,0.0007679159880705888,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,kernel_law_error,wdrft,0.037550596909816485,0.0008298585803804725,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,kernel_law_error,causal_drf,0.09306222309337134,0.00269606875762257,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,arm_energy_risk,cwdb_v1,0.07267934483238939,0.001738523503075749,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,arm_energy_risk,cwdb_v0,0.09933177696103199,0.0023355942869645574,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,arm_energy_risk,wdrft,0.09715265016214578,0.0018315406092798724,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,arm_energy_risk,causal_drf,0.20729073702811993,0.005209138607408337,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,tcate_functional_rmse,cwdb_v1,0.05627165801411902,0.003013776136311967,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,tcate_functional_rmse,cwdb_v0,0.054239161599013895,0.0029322846050572927,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,tcate_functional_rmse,wdrft,0.05968328363686652,0.0025408962068912493,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,tcate_functional_rmse,causal_drf,0.18929408973310274,0.006217156304514146,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,tcate_functional_rmse,pta_s,0.03935844520455443,0.0020855686460666376,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_tcate_rmse,cwdb_v1,0.057577399088601246,0.003761121881104309,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_tcate_rmse,cwdb_v0,0.07281337341132707,0.005477803882977586,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_tcate_rmse,wdrft,0.08531045738811305,0.004703209053966244,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_tcate_rmse,causal_drf,0.08332076452172171,0.006537492303907703,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_tcate_rmse,pta_s,0.055813187886241344,0.0037611635628119816,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_effect_rmse,cwdb_v1,0.03284159075141503,0.004016551790713445,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_effect_rmse,cwdb_v0,0.034839607470128806,0.004414274519556805,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_effect_rmse,wdrft,0.05431257053675701,0.005993233711847917,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_effect_rmse,causal_drf,0.05714020920348497,0.006943516631477078,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_effect_rmse,pta_s,0.039737345182203246,0.004246153012697649,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,tail_calibration,cwdb_v1,0.10273457089711621,0.0025753876101005753,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,tail_calibration,cwdb_v0,0.11841199683177331,0.0030032470455925633,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,tail_calibration,wdrft,0.11308306151298994,0.0021936072634469207,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,tail_calibration,causal_drf,0.21520822901739237,0.0036314625126050073,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,mode_coverage,cwdb_v1,1.0,0.0,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,mode_coverage,cwdb_v0,0.9996875,0.0001323935227712977,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,mode_coverage,wdrft,1.0,0.0,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,mode_coverage,causal_drf,0.9999375,6.249999999999867e-05,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,barycenter_rmse,cwdb_v1,0.271156430977578,0.00367790841158096,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,barycenter_rmse,cwdb_v0,0.31868757720197466,0.004788790103021927,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,barycenter_rmse,wdrft,0.39275165170796117,0.003896626932523839,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,barycenter_rmse,causal_drf,0.660713166630684,0.010622078639862363,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,barycenter_rmse,pta_s,0.19425828498599185,0.0034202038559758485,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,mean_quantile_rmse,cwdb_v1,0.2503155041520706,0.006514126737212268,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,mean_quantile_rmse,cwdb_v0,0.3406842932105452,0.005667179696423815,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,mean_quantile_rmse,wdrft,0.22396952527306951,0.00666339074260483,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,mean_quantile_rmse,causal_drf,0.27796845046771407,0.006973094964288739,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,mean_quantile_rmse,pta_s,0.18995968498554322,0.004500875193069593,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,kernel_law_error,cwdb_v1,0.01688362384226882,0.0007308322529876387,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,kernel_law_error,cwdb_v0,0.019084532104792284,0.0005972863067557338,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,kernel_law_error,wdrft,0.01616638214360685,0.0006187784970176784,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,kernel_law_error,causal_drf,0.026014433315470896,0.0008440296684025545,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,arm_energy_risk,cwdb_v1,0.06746392399194956,0.002380663854745769,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,arm_energy_risk,cwdb_v0,0.08503100702738128,0.0019676662654595045,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,arm_energy_risk,wdrft,0.04489255374055012,0.0014322431273101717,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,arm_energy_risk,causal_drf,0.06685194330405435,0.0018160862515852734,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,tcate_functional_rmse,cwdb_v1,0.10979763824625426,0.004141266414672183,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,tcate_functional_rmse,cwdb_v0,0.07153660652221885,0.003988591481349887,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,tcate_functional_rmse,wdrft,0.1004744313148985,0.004455465519930161,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,tcate_functional_rmse,causal_drf,0.133211106159852,0.004229376546326851,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,tcate_functional_rmse,pta_s,0.07523262144180029,0.0030237535656980146,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_tcate_rmse,cwdb_v1,0.08317456335487686,0.005766437668798438,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_tcate_rmse,cwdb_v0,0.07644499889427954,0.00472402121610807,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_tcate_rmse,wdrft,0.09805439516739205,0.004859910258850233,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_tcate_rmse,causal_drf,0.10331874025219853,0.0031714368681296807,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_tcate_rmse,pta_s,0.10211697917048852,0.004796567241580779,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_effect_rmse,cwdb_v1,0.04374061889571575,0.0055982517456985475,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_effect_rmse,cwdb_v0,0.03783750119352061,0.0047747940572797016,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_effect_rmse,wdrft,0.025837303477262586,0.0032664945682492055,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_effect_rmse,causal_drf,0.03138567941456405,0.003371509057656628,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_effect_rmse,pta_s,0.04489433444030777,0.00491029653919091,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,tail_calibration,cwdb_v1,0.11527921818474536,0.002826129822240839,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,tail_calibration,cwdb_v0,0.1255072515654202,0.002330985509894307,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,tail_calibration,wdrft,0.10498287311742827,0.0023561625594541893,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,tail_calibration,causal_drf,0.13096725914924956,0.0024478851709894417,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,mode_coverage,cwdb_v1,1.0,0.0,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,mode_coverage,cwdb_v0,1.0,0.0,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,mode_coverage,wdrft,1.0,0.0,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,mode_coverage,causal_drf,1.0,0.0,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,barycenter_rmse,cwdb_v1,0.24174708656673585,0.005091543941697773,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,barycenter_rmse,cwdb_v0,0.2543454598473791,0.003867536989400256,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,barycenter_rmse,wdrft,0.23916898664183286,0.004451079094361538,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,barycenter_rmse,causal_drf,0.30840210251671996,0.005491098481439243,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,barycenter_rmse,pta_s,0.17732414525447887,0.0036741121777952544,40,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,mean_quantile_rmse,cwdb_v1,0.1663986892971299,0.0014212869879914655,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,mean_quantile_rmse,sqw2_booster,0.13654439112477296,0.0011518597763317884,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,kernel_law_error,cwdb_v1,0.010860211203473887,0.0001331447281598144,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,kernel_law_error,sqw2_booster,0.00912110849705903,0.00010652126601657118,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,arm_energy_risk,cwdb_v1,0.06140457473978134,0.0019421984690976115,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,arm_energy_risk,sqw2_booster,0.13180659862363336,0.00033359395036259117,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,tcate_functional_rmse,cwdb_v1,0.05202543791042104,0.0014463775423526352,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,tcate_functional_rmse,sqw2_booster,0.03908177478276399,0.0008508141825092196,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,reference_tcate_rmse,cwdb_v1,0.05055043154116423,0.0017353026782383912,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,reference_tcate_rmse,sqw2_booster,0.06316841964126971,0.002218012624400648,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,reference_effect_rmse,cwdb_v1,0.02454947061116053,0.0020306627285855403,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,reference_effect_rmse,sqw2_booster,0.053226721757540396,0.002721210489092385,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,tail_calibration,cwdb_v1,0.106632923155588,0.002179193037154294,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,tail_calibration,sqw2_booster,0.16519761265180416,0.0011532358659591742,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,mode_coverage,cwdb_v1,1.0,0.0,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,mode_coverage,sqw2_booster,1.0,0.0,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,barycenter_rmse,cwdb_v1,0.19060533069181287,0.0008087253104963907,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D1,barycenter_rmse,sqw2_booster,0.1606237990680766,0.0005752316683638112,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D6,mean_quantile_rmse,cwdb_v1,0.24142419735303955,0.005100682466456692,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D6,mean_quantile_rmse,sqw2_booster,0.3643577870543105,0.0044943707575991814,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D6,kernel_law_error,cwdb_v1,0.019504891034802997,0.00040945970916400897,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D6,kernel_law_error,sqw2_booster,0.1759526594011976,0.0005679561340449795,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D6,arm_energy_risk,cwdb_v1,0.08155265609409097,0.0019370273184989876,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D6,arm_energy_risk,sqw2_booster,0.6732835810067661,0.0002878607016521296,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D6,tcate_functional_rmse,cwdb_v1,0.08154262812697985,0.003233935275866032,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D6,tcate_functional_rmse,sqw2_booster,0.08050294438475743,0.0033116259483298377,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
particles,D6,reference_tcate_rmse,cwdb_v1,0.07117435810802922,0.0034037800369341406,80,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
