grid,dgp,metric,claimant,comparator,n_seeds,claimant_mean,comparator_mean,paired_mean_difference,paired_standard_error,seed_win_fraction,claimant_wins,comparator_wins,merged_checksum,git_revision
main,D0,reference_tcate_rmse,cwdb_v1,wdrft,20,0.05230134641351179,0.052876388960623764,-0.0005750425471119748,0.002913936128966557,0.55,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,reference_effect_rmse,cwdb_v1,wdrft,20,0.03948068574827447,0.006519520466314399,0.03296116528196007,0.0024861034543164763,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,tail_calibration,cwdb_v1,wdrft,20,0.0673,0.12812222958104952,-0.06082222958104951,0.0034110731848331316,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,mode_coverage,cwdb_v1,wdrft,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,barycenter_rmse,cwdb_v1,wdrft,20,0.09426130726888117,0.17457971459623148,-0.08031840732735032,0.000975162246944307,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,mean_quantile_rmse,cwdb_v1,wdrft,20,0.16908798792988905,0.15260300783335487,0.01648498009653416,0.003282607148757938,0.1,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,kernel_law_error,cwdb_v1,wdrft,20,0.010506073353288223,0.010600652529188515,-9.457917590029062e-05,0.00029943212759048996,0.65,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,arm_energy_risk,cwdb_v1,wdrft,20,0.05076428844074869,0.031154608184986506,0.0196096802557622,0.0008958613365937056,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,tcate_functional_rmse,cwdb_v1,wdrft,20,0.05751137066670327,0.0459496195551448,0.011561751111558462,0.0025692100818191584,0.1,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,reference_tcate_rmse,cwdb_v1,wdrft,20,0.0515414406852854,0.06597408560604515,-0.014432644920759755,0.003174408014356923,0.8,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,reference_effect_rmse,cwdb_v1,wdrft,20,0.023320300714573756,0.019709603213228132,0.003610697501345625,0.0047181562788930174,0.55,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,tail_calibration,cwdb_v1,wdrft,20,0.09573655989930109,0.07603216362451265,0.01970439627478843,0.0020623076598401033,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,mode_coverage,cwdb_v1,wdrft,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,barycenter_rmse,cwdb_v1,wdrft,20,0.1899708199034418,0.19348818958748024,-0.0035173696840384446,0.0019558464565758147,0.75,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,mean_quantile_rmse,cwdb_v1,wdrft,20,0.12661229486874592,0.09007462646589318,0.03653766840285278,0.003551473327163989,0.05,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,kernel_law_error,cwdb_v1,wdrft,20,0.009998470474662093,0.011048017395187805,-0.001049546920525711,0.0002722165223006762,0.85,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,arm_energy_risk,cwdb_v1,wdrft,20,0.04688522285434511,0.029127624419374238,0.01775759843497087,0.0009028228133422287,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,tcate_functional_rmse,cwdb_v1,wdrft,20,0.02919561136419479,0.02603785008764045,0.0031577612765543426,0.0020699717474297738,0.4,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,reference_tcate_rmse,cwdb_v1,wdrft,20,0.030055849151733156,0.028535209542918986,0.0015206396088141626,0.0021656816720329107,0.35,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,reference_effect_rmse,cwdb_v1,wdrft,20,0.0212098059324279,0.01841379790317203,0.0027960080292558733,0.0025303081764445293,0.35,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,tail_calibration,cwdb_v1,wdrft,20,0.10606965721446485,0.07462676932857094,0.031442887885893896,0.001625191185107393,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,mode_coverage,cwdb_v1,wdrft,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,barycenter_rmse,cwdb_v1,wdrft,20,0.17565644619724743,0.19188513082420713,-0.016228684626959682,0.0020893892683789745,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,mean_quantile_rmse,cwdb_v1,wdrft,20,0.25895963071397915,0.29331732303685065,-0.034357692322871405,0.0036126870386437807,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,kernel_law_error,cwdb_v1,wdrft,20,0.013254091249217443,0.01248306583010418,0.0007710254191132624,0.00026810847048050804,0.3,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,arm_energy_risk,cwdb_v1,wdrft,20,0.05637915993319843,0.03399564308773897,0.02238351684545945,0.0008962927117495109,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,tcate_functional_rmse,cwdb_v1,wdrft,20,0.05974013034779685,0.03119105439500396,0.02854907595279289,0.00236730750997553,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,reference_tcate_rmse,cwdb_v1,wdrft,20,0.0370243776144856,0.026777435871579797,0.010246941742905797,0.0031512969848617113,0.3,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,reference_effect_rmse,cwdb_v1,wdrft,20,0.025219499753471562,0.018871535694728724,0.006347964058742836,0.003935148122105736,0.35,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,tail_calibration,cwdb_v1,wdrft,20,0.10302400588402512,0.07570670966581129,0.027317296218213834,0.0024491588884362984,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,mode_coverage,cwdb_v1,wdrft,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,barycenter_rmse,cwdb_v1,wdrft,20,0.21146473252843934,0.20505854346071564,0.00640618906772372,0.00183814726908816,0.3,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,mean_quantile_rmse,cwdb_v1,wdrft,20,0.17653403868328016,0.11649206077636687,0.06004197790691329,0.005664630005951495,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,kernel_law_error,cwdb_v1,wdrft,20,0.008893507101713268,0.003985719007826457,0.0049077880938868095,0.0001619409686660698,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,arm_energy_risk,cwdb_v1,wdrft,20,0.04966102847118906,0.015754671788136637,0.03390635668305243,0.0006981317468279752,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,tcate_functional_rmse,cwdb_v1,wdrft,20,0.07507750495221813,0.03307305656818021,0.0420044483840379,0.00402846939233012,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,reference_tcate_rmse,cwdb_v1,wdrft,20,0.0609451836020539,0.04423573449428801,0.01670944910776589,0.0027413510858828095,0.1,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,reference_effect_rmse,cwdb_v1,wdrft,20,0.02535321613649274,0.01976537917827261,0.00558783695822013,0.004590654866385622,0.55,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,tail_calibration,cwdb_v1,wdrft,20,0.07215783180706063,0.03205383138845515,0.040104000418605505,0.0023524526863528857,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,mode_coverage,cwdb_v1,wdrft,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,barycenter_rmse,cwdb_v1,wdrft,20,0.19417351239317265,0.12379259908931879,0.07038091330385388,0.0017992904662847912,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,mean_quantile_rmse,cwdb_v1,wdrft,20,0.15590669007978197,0.10651755020959999,0.049389139870181974,0.0027990310537695097,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,kernel_law_error,cwdb_v1,wdrft,20,0.019954814063472763,0.0310184986775666,-0.011063684614093839,0.000613292612485591,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,arm_energy_risk,cwdb_v1,wdrft,20,0.04853104249202585,0.040104028811145644,0.008427013680880188,0.000774280896907366,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,tcate_functional_rmse,cwdb_v1,wdrft,20,0.037639546856495426,0.02987225238390719,0.007767294472588233,0.0016964520542927044,0.1,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,reference_tcate_rmse,cwdb_v1,wdrft,20,0.09605562627484673,0.02795297885544908,0.06810264741939767,0.004587835445331142,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,reference_effect_rmse,cwdb_v1,wdrft,20,0.0937314157627038,0.017163761843633985,0.07656765391906983,0.004773734731907911,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,tail_calibration,cwdb_v1,wdrft,20,0.08066426063511276,0.06445799193812218,0.016206268696990586,0.002571441975995032,0.05,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,mode_coverage,cwdb_v1,wdrft,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,barycenter_rmse,cwdb_v1,wdrft,20,0.16482715984201482,0.19055588611719848,-0.025728726275183654,0.001886469751797998,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,mean_quantile_rmse,cwdb_v1,wdrft,20,0.24898064816280266,0.22184522752619693,0.027135420636605713,0.008253149900040706,0.15,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,kernel_law_error,cwdb_v1,wdrft,20,0.019097738345714866,0.005900047404888267,0.0131976909408266,0.00043463227017611814,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,arm_energy_risk,cwdb_v1,wdrft,20,0.06964776616093646,0.02633531931919511,0.04331244684174133,0.0010070024756386974,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,tcate_functional_rmse,cwdb_v1,wdrft,20,0.08810047909191858,0.08201597222642341,0.006084506865495162,0.004543392923685977,0.35,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,reference_tcate_rmse,cwdb_v1,wdrft,20,0.07462629952820891,0.05438951942539231,0.0202367801028166,0.0065034373511632885,0.25,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,reference_effect_rmse,cwdb_v1,wdrft,20,0.048503988345809226,0.024741264921642598,0.023762723424166632,0.006354569500057144,0.2,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,tail_calibration,cwdb_v1,wdrft,20,0.08011562685607888,0.05254963415235109,0.02756599270372779,0.002275490596269996,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,mode_coverage,cwdb_v1,wdrft,20,0.9965000000000002,1.0,0.0034999999999999697,0.0009707905080532633,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,barycenter_rmse,cwdb_v1,wdrft,20,0.32437464650664505,0.2357012006699563,0.08867344583668876,0.003269275275171733,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,mean_quantile_rmse,cwdb_v1,wdrft,20,0.12643495852064487,0.0914943205693737,0.034940637951271176,0.003158705604252992,0.05,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,kernel_law_error,cwdb_v1,wdrft,20,0.010071229650731806,0.011518031744646254,-0.0014468020939144514,0.00022515852448966507,0.9,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,arm_energy_risk,cwdb_v1,wdrft,20,0.04762019457747909,0.030839387738682732,0.016780806838796354,0.0007016249397227728,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,tcate_functional_rmse,cwdb_v1,wdrft,20,0.02834847855052174,0.037247266712637915,-0.008898788162116186,0.0018408156817373781,0.95,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,reference_tcate_rmse,cwdb_v1,wdrft,20,0.028925209449849953,0.02860101673873853,0.00032419271111143097,0.002071257621434715,0.4,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,reference_effect_rmse,cwdb_v1,wdrft,20,0.020159174370626302,0.01749481316101506,0.0026643612096112386,0.0022724502092523243,0.4,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,tail_calibration,cwdb_v1,wdrft,20,0.049885027401544615,0.034198940697564045,0.015686086703980556,0.0009867447095517673,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,mode_coverage,cwdb_v1,wdrft,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,barycenter_rmse,cwdb_v1,wdrft,20,0.17509485712771417,0.19623409296009492,-0.021139235832380792,0.0018141905560166327,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,mean_quantile_rmse,cwdb_v1,wdrft,20,0.17414614936570544,0.19942781849436103,-0.025281669128655638,0.006134411471209141,0.9,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,kernel_law_error,cwdb_v1,wdrft,20,0.015168889017442237,0.033287986961132485,-0.01811909794369024,0.0005395939275679903,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,arm_energy_risk,cwdb_v1,wdrft,20,0.0633848048914663,0.0870816872871736,-0.023696882395707268,0.0011988887730242197,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,tcate_functional_rmse,cwdb_v1,wdrft,20,0.0549608885375482,0.053367093072932345,0.0015937954646158456,0.004633503322868046,0.65,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_tcate_rmse,cwdb_v1,wdrft,20,0.04537988150254972,0.07790845094702008,-0.03252856944447037,0.003505506965921127,0.95,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_effect_rmse,cwdb_v1,wdrft,20,0.024776659358831197,0.04373277799947404,-0.018956118640642845,0.006827916411017574,0.7,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,tail_calibration,cwdb_v1,wdrft,20,0.09577438925567325,0.10302283397343126,-0.007248444717758015,0.0035724868120293905,0.65,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,mode_coverage,cwdb_v1,wdrft,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,barycenter_rmse,cwdb_v1,wdrft,20,0.25119048023972856,0.37123734820693066,-0.12004686796720213,0.002524806432364923,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,mean_quantile_rmse,cwdb_v1,wdrft,20,0.22113059860197967,0.19102077449885413,0.030109824103125606,0.005837709804212555,0.05,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,kernel_law_error,cwdb_v1,wdrft,20,0.012858325161172631,0.012829368591847435,2.8956569325199257e-05,0.0003656087602005557,0.5,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,arm_energy_risk,cwdb_v1,wdrft,20,0.053898775141556596,0.03675942668452915,0.017139348457027442,0.0011036301552503373,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,tcate_functional_rmse,cwdb_v1,wdrft,20,0.09584852907094996,0.0786867163821507,0.01716181268879923,0.004776614160880131,0.2,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_tcate_rmse,cwdb_v1,wdrft,20,0.06630906976506351,0.07621776629256943,-0.009908696527505917,0.004734443162305743,0.6,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_effect_rmse,cwdb_v1,wdrft,20,0.031379251460091545,0.02038404833560743,0.010995203124484113,0.006022676575182899,0.25,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,tail_calibration,cwdb_v1,wdrft,20,0.10246485449926464,0.0939492847297096,0.008515569769555042,0.002317285864790317,0.25,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,mode_coverage,cwdb_v1,wdrft,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,barycenter_rmse,cwdb_v1,wdrft,20,0.21302486415032784,0.21415329324633445,-0.0011284290960065558,0.003056036544752609,0.45,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,mean_quantile_rmse,cwdb_v1,pta_s,20,0.10130602854464825,0.04647461369559554,0.05483141484905272,0.0016708029238245838,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,tcate_functional_rmse,cwdb_v1,pta_s,20,0.045027846202563546,0.0047437162019478086,0.04028413000061574,0.0013934489317532545,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,reference_tcate_rmse,cwdb_v1,pta_s,20,0.05230134641351179,0.011044215491965196,0.041257130921546606,0.002106609167030597,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,reference_effect_rmse,cwdb_v1,pta_s,20,0.03948068574827447,0.0038800992262787632,0.03560058652199571,0.0023582851603818067,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,barycenter_rmse,cwdb_v1,pta_s,20,0.09426130726888117,0.045893933969926505,0.048367373298954665,0.0008416465899461108,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,mean_quantile_rmse,cwdb_v1,pta_s,20,0.16908798792988905,0.13063186054569245,0.03845612738419658,0.0026066298021929554,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,tcate_functional_rmse,cwdb_v1,pta_s,20,0.05751137066670327,0.03538203351205335,0.022129337154649913,0.0031060120312425177,0.05,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,reference_tcate_rmse,cwdb_v1,pta_s,20,0.0515414406852854,0.049869415124136354,0.001672025561149038,0.0035512899042523297,0.55,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,reference_effect_rmse,cwdb_v1,pta_s,20,0.023320300714573756,0.018606125389806195,0.004714175324767564,0.004665832055686477,0.4,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,barycenter_rmse,cwdb_v1,pta_s,20,0.1899708199034418,0.13415428864480639,0.05581653125863543,0.001780190353855094,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,mean_quantile_rmse,cwdb_v1,pta_s,20,0.12661229486874592,0.048189644980821775,0.07842264988792418,0.0027740616812825065,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
