year,state_fips,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25
2015,48,112.5,200.0,260.0,313.5,350.0,392.0,420.0,461.53,500.0,540.0,580.0,630.0,692.0,750.0,800.0,865.38,943.2,1000.0,1100.0,1200.0,1346.15,1524.3196444953412,1750.0,2134.4394509720946,2884.61
2015,49,64.48533298980207,134.5831393659802,183.67514635394005,248.73767024809018,300.0,350.0,400.0,428.95838124375604,480.0,520.0,574.0,600.0,673.0,711.411149741941,769.0,820.0,881.2147647269852,961.53,1057.0,1155.8699229601018,1342.8952343264132,1442.3,1692.0671760129362,2038.7250686750465,2884.61
2015,50,87.51579385641178,183.0,264.41775025353763,323.69926455620856,376.3876405454312,420.0,479.0005480533646,500.0,550.0,600.0,640.0,692.3,732.188193358899,787.9044508680851,826.9045721737563,880.0,961.0,1015.0934440166149,1108.8933176250537,1192.3,1288.46,1442.0,1634.61,1923.07,2788.429465673855
2015,51,97.91423087837799,165.0,225.0,283.5751063805242,345.8339760663044,400.0,450.0,500.0,556.3487575133821,600.0,673.07,730.76,798.76202927246,865.38,961.0,1019.23,1115.38,1250.0,1346.15,1538.0,1730.76,1978.725892696442,2300.0,2784.7735577841463,2884.61
2015,53,99.37911807997165,200.74336203952345,277.3112146551368,342.58366546554123,389.4080854348645,432.0,480.0,520.0,576.92,624.1593617437753,680.0,735.7588619260326,800.0,846.15,920.0,1000.0,1073.7193433656882,1153.84,1269.23,1411.334264082104,1539.0316800445137,1735.5248708333193,2030.7183327677594,2403.84,2884.61
2015,54,102.7068927699943,192.0149271250865,250.0,300.0,350.0,386.7436979844848,408.0,461.1602953704252,500.0,538.0,576.92,600.0,650.0,692.3,749.0832353232736,800.0,845.8442053729402,903.84,985.0933594974689,1057.69,1153.84,1305.3445177960712,1500.0,1783.3933089769585,2513.464237882456
2015,55,75.0,150.0,208.07861972177153,270.0,333.7648138381287,380.0,421.7542325678886,480.0,520.0,570.3205143116836,600.0,640.0,692.3,750.0,800.0,865.0,923.07,1000.0,1077.6531045123684,1192.3,1320.0,1442.152945910576,1634.61,1923.7813513630972,2790.963916071111
2015,56,80.0,172.10259325303667,240.0,304.8603523852043,360.0,400.0,441.74086738823837,480.0,523.6206839116247,576.92,600.0,653.84,717.3582835666305,760.0,800.0,880.0,961.0,1020.0,1120.0,1230.76,1346.15,1519.2950808098353,1728.7994308798118,2086.515626008694,2884.61
2019,1,133.5884439443131,225.0,307.39895971346795,366.1847220162983,415.36764830473663,461.53,500.0,550.4136551235252,590.7739687908759,615.9706328274383,673.0,720.0,769.0,807.0,866.0157338027682,942.3,1000.0,1076.0,1153.84,1250.0,1399.3010712739072,1538.0,1810.8400094299445,2211.53,2884.61
2019,2,100.0,230.0,300.0,369.23,420.0,480.0,520.0,576.0,600.0,673.0,740.0,800.0,865.38,932.8376290086558,1000.0,1061.3151610808184,1153.84,1250.0,1346.15,1500.0,1615.2966874023218,1826.92,2000.0,2307.69,2884.61
2019,4,120.0,200.0,275.0,350.0,400.0,450.0,500.0,542.9638329014688,595.6459789465894,625.0594431737165,673.07,720.0,769.0,819.8899829978069,884.3793597543145,961.0,1027.9637334550673,1115.38,1211.53,1346.0,1445.2831567256524,1625.3318075310096,1923.0609092715135,2307.69,2884.61
2019,5,109.9524065208882,200.0,270.0,340.0,384.0,404.5537800625067,460.0,500.0,540.0,578.0253026031329,607.123989583467,662.8811560945356,711.0,756.6694265978334,807.0,865.4817673328804,932.1228306633758,1000.0,1120.0,1206.0864450762674,1346.15,1500.0,1730.76,2034.0804072828232,2884.0
2019,6,138.46,240.0,324.52822755429304,400.0,450.0,500.0,540.0,590.0,625.0,680.0,720.0,780.0,845.0,923.0,1000.0,1080.0,1173.07,1307.69,1450.0,1615.38,1846.1408084592208,2115.0,2403.0,2884.61,2884.61
2019,8,113.44483289692508,238.86529483024154,307.30253686398964,400.0,475.6777590040851,519.0,576.0,600.0,666.4038093129112,693.6095424091947,754.1494297766104,800.0,865.0,923.07,1000.0,1057.69,1153.84,1260.102368263606,1400.0,1538.46,1732.4520028180925,1994.4208298474152,2307.0,2788.46,2884.61
2019,9,88.0,173.2660074299812,263.1326101977353,350.0,401.1234877002069,477.0445357789458,520.0,576.0,610.0,680.0,760.0,800.0,875.6186654511282,961.53,1055.0087662173,1153.1476391282508,1250.0,1384.61,1514.6174900497142,1662.4865331111064,1863.813574345095,2000.0,2359.7331335860626,2884.61,2884.61
2019,10,127.09910524236025,201.1862157138632,301.3005323227174,384.61,440.0,480.0,525.0,576.0,600.0,646.3078205660549,680.0,736.7829310309135,787.5957421115978,824.070192121124,900.0,990.0,1021.0110352823821,1120.0,1200.0,1307.69,1442.3,1634.2782049338775,1883.6147339919603,2148.758067089529,2884.61
2019,11,171.27617313628963,300.0,399.1087306444542,500.0,600.0,700.0,800.0,946.3545266753656,1000.0,1115.38,1192.3,1250.0,1346.15,1442.3,1538.46,1634.61,1730.76,1923.0,2082.4519499015023,2307.69,2500.0,2692.3,2884.61,2884.61,2884.61
2019,12,146.55621635986145,230.76,300.0,360.0,400.0,450.0,480.76,520.0,560.0,600.0,640.0,692.0,750.0,795.9365433500257,855.0,923.0,990.5627321506925,1076.0,1153.84,1283.6883680943206,1442.0,1600.0,1923.0,2307.69,2884.61
2019,13,137.83179413757242,240.0,323.1365694261779,384.54260479231243,420.0,474.88939069445036,500.0,557.0,600.0,625.6861037111464,680.0,720.0,769.23,840.2860749623201,919.2008832118728,989.4651397165582,1054.9505334083608,1153.0,1249.0681895257978,1346.0,1442.3,1692.2291202069332,2000.0,2500.0,2884.61
2019,15,114.9614816845729,210.0,300.0,383.498516030957,440.0,480.0,520.0,570.0,600.0,650.0,692.3,750.0,807.69,869.3020480996247,923.07,1000.0,1076.0,1153.84,1250.0,1384.61,1538.0,1730.76,1950.3631806527094,2403.0,2884.61
2019,16,87.64311139215842,165.43647694458087,248.13023660447382,312.09205689150195,375.0,420.0,468.0,500.0,546.8497481067734,594.7982094119068,623.652176930488,671.3936341579073,700.0,752.0,800.0,875.0,945.2154356491551,1014.4721324766145,1109.8553046824304,1200.0,1346.15,1536.8246948227027,1730.76,2050.0,2884.61
2019,17,99.0,200.0,288.46,360.0,416.47375212246504,480.0,520.0,576.4737195440346,623.3914171260392,680.0,738.46,800.0,865.0,923.07,1000.0,1080.3837267112563,1153.84,1250.0,1365.3592541481507,1500.0,1635.063111679008,1921.6852990879393,2115.38,2750.0,2884.61
2019,18,102.0,192.0,276.0,350.0,405.092045364159,465.5,507.0,545.5839353202011,586.5220641086704,609.3834313713912,673.0,720.0,770.0,826.0,878.1078054618209,924.4854591036628,1000.0,1076.4798800968024,1160.55674025506,1256.9370032622749,1400.0,1509.1910545016713,1730.76,2057.69,2884.61
2019,19,77.4736410707822,150.0,234.39339864899785,318.5921744611055,400.0,450.0,492.0,540.0,584.8841777935555,626.1468266914972,673.07,713.8631938463924,760.5016235335289,800.0,865.38,923.07,1000.0,1084.6578425348096,1155.0,1291.422299587608,1400.0,1538.0,1730.76,2082.02033934702,2884.61
2019,20,96.00505609366097,190.77560333410003,285.0,350.0,400.0,460.2744989627143,500.0,550.8991032616362,597.2,615.38,672.784594106377,713.0413226127818,760.0,800.0,852.4937304760734,920.0,961.53,1038.46,1150.4763810530183,1240.0,1384.8807389789922,1547.5261566583392,1846.0301411873938,2307.0,2884.61
2019,21,104.01079395580781,200.0,270.0,325.48306796635694,384.0,415.04985572966115,480.0,525.0,560.0,600.0,640.0,680.0,730.76,769.23,825.7671196846361,900.3489746805939,961.53,1039.1016036692074,1153.0,1230.76,1346.15,1511.4437797790383,1730.76,2091.245852110256,2884.61
2019,22,109.92113445809349,200.0,276.16796592655834,340.0,390.0,428.6048945966037,480.0,520.0,570.0,600.0,640.0,692.0,750.0,800.0,865.0,923.07,1000.0,1080.0,1170.0,1307.69,1442.0,1600.0,1894.883497691078,2309.682079976184,2884.61
2019,23,100.0,176.0,260.0,330.0,400.0,454.54279140202567,490.0,553.84,600.0,623.3729822805353,673.07,720.0,769.23,807.0,862.7998334889879,900.2454012719626,990.0,1076.92,1153.84,1250.0,1384.61,1536.436442972701,1741.9495454945968,2086.241648073332,2884.61
2019,24,132.1450561878864,221.65567884582893,320.0,392.05003906334764,450.0,500.0,560.0227037060563,600.0,653.9193636781126,732.0838129855683,800.0,871.3152047914343,961.53,1040.0,1121.1210601616322,1230.6066198569868,1346.0,1440.0,1576.92,1750.0,1923.07,2120.0115789929614,2500.0,2884.61,2884.61
2019,25,112.46631865055326,225.38287962548668,320.0,400.0,480.0,525.0,576.92,615.38,673.164407149342,740.0,800.0,880.0,961.53,1021.8750209393967,1140.0,1200.0,1307.335604573848,1440.329002052142,1538.46,1700.0,1923.0,2115.38,2500.0,2884.61,2884.61
2019,26,102.26767105782744,192.0,253.58630337586138,340.7497297454045,400.0,440.0,500.0,550.0,598.0,634.0,684.1403914790411,738.5044359287583,790.0,865.0,923.07,992.0,1057.2464059678362,1153.84,1280.0,1384.61,1538.46,1730.0,1938.674563904254,2345.890708855819,2884.61
2019,27,98.80787877646317,203.3340739638441,270.0,362.70447825450367,440.0,500.0,560.0,600.0,673.0,720.0,769.23,807.0,875.0,942.3,1000.0,1076.0,1153.84,1250.0,1355.0,1500.0,1634.61,1826.92,2080.0,2500.0,2884.61
2019,28,108.0,200.0,275.28259667848096,323.07,364.0168586541945,400.0,450.0,480.0,520.0,563.2,600.0,640.0,682.9519778387703,720.0,769.0,807.69,880.0,961.0,1010.3835973287183,1100.0701108737144,1200.0,1346.15,1614.2692825194622,2000.0,2884.61
2019,29,96.0,200.0,285.0,351.36577073441345,400.0,460.0,500.0,557.1965436518016,600.0,640.0,691.9043624789718,736.8984517824349,788.0384843879757,826.92,900.0,979.072912471271,1057.0,1120.0,1200.0,1300.0,1440.1226531254806,1557.0,1730.76,2071.3193511650206,2884.61
2019,30,90.3683274297793,178.39760512135754,240.0,300.0,369.7857827733018,420.0,478.384501096518,520.0,560.0,600.0,640.0,684.0,731.0008339065138,780.0,840.0,903.84,961.53,1028.6891738235927,1115.2145749360911,1211.53,1346.0,1500.0,1732.5084101704879,2115.38,2884.61
2019,31,80.7427809679867,180.0,262.5,350.0,414.0,475.8025896327542,510.0,560.0,600.0,620.0,660.0,700.0,765.0,800.0,878.3552966568194,950.0,1000.0,1057.69,1153.84,1259.660214135534,1403.84,1538.46,1730.76,2079.814338626274,2884.61
2019,32,131.2893662590246,229.3066808629114,320.0,380.0,420.5234967318926,480.0,525.0,560.0,600.0,629.5206672597355,673.0,720.0,769.0,807.69,880.0,957.9874580961209,1000.0,1100.0,1200.0,1288.46,1423.07,1538.46,1800.0,2178.0630508130394,2884.61
2019,33,96.0,184.81373522353087,294.0,385.0,461.53,520.0,587.0945729408143,640.0,680.0,729.2176592102668,770.9398981183399,840.0,885.4643467644399,961.0,1014.4493408507968,1108.391132668536,1200.0,1288.46,1400.0,1538.46,1730.0,1923.07,2211.53,2692.3,2884.61
2019,34,100.0,221.0506954046716,312.5,400.0,461.0,500.0,560.0,600.0,661.3684164604498,720.0,769.0,840.0,912.0,995.7565304035409,1060.0,1153.84,1269.0,1400.0,1538.46,1725.9722657463449,1923.0,2115.38,2500.0,2884.61,2884.61
2019,35,125.0,200.0,250.0,315.0,360.0,400.0,437.9000574420029,480.0,516.3527242441794,563.3470742805232,600.0,658.9100895468441,694.3374771190348,750.0,800.0,865.38,923.07,1000.0,1100.0,1240.0,1346.15,1480.0,1692.0,2115.38,2884.61
2019,36,125.0,237.5,315.0,395.3108925508558,450.0,500.0,552.0,600.0,640.0,680.0,738.0,792.9689779089387,865.0,953.199279957833,1000.0,1120.0,1200.0,1307.69,1438.6495186371253,1538.46,1730.76,1923.07,2307.0,2884.0,2884.61
2019,37,119.65796645163465,200.0,300.0,360.0,400.0,460.0,500.0,550.0,600.0,620.0,673.0,720.0,769.0,807.69,880.0,961.0,1000.0,1115.38,1200.0,1346.0,1519.8476855893089,1730.0,1948.5299737915316,2385.2932211476914,2884.61
2019,38,120.0,225.0,300.0,395.9497902280673,450.0,500.0,559.3584823817605,600.0,640.0,680.0,728.0,775.2860351715335,826.92,900.0,960.0,1000.0,1057.69,1153.84,1250.0,1346.15,1458.6337115595584,1619.8827822419412,1865.38,2115.38,2884.61
2019,39,100.0,180.0,250.0,324.0,390.0,440.0,500.0,557.1993716144916,600.0,650.0,692.8858371703653,750.0,800.0,865.0,923.07,1000.0,1057.69,1153.84,1250.0,1346.0,1483.8119251670173,1634.61,1923.0,2307.0,2884.61
2019,40,99.1617735487407,200.0,275.0,337.65540261512854,384.61,420.0,480.0,509.8169816431412,560.0,600.0,640.0,692.0,738.135123898283,781.8939034218225,846.15,920.0,961.53,1040.0,1153.84,1250.0,1403.84,1538.46,1810.1552845805045,2211.0,2884.61
2019,41,103.05375346169643,195.6825843469685,276.92,360.0,440.0,480.0,520.0,576.0,600.0,650.0,703.8367530600669,769.0,800.0,866.7470861051244,939.1360445948031,1000.0,1115.0,1200.0,1307.69,1434.0512294760072,1538.46,1800.0,2057.69,2500.0,2884.61
2019,42,90.0,187.45934510515545,266.5598622903554,346.0,400.0,470.0,507.4807095054047,560.0,600.0,660.0,715.2430557012175,769.23,810.0,880.0,961.3525215475219,1038.4542986944386,1120.0,1210.6016973909461,1346.0,1442.3,1600.0,1826.2898970681572,2100.189582430739,2500.0,2884.61
2019,44,123.74117555227542,210.0,274.3992752119349,350.0,403.8794193688261,480.0,520.0,600.0,640.0,692.3,750.0,800.0,850.0,923.07,988.5534074393447,1019.23,1115.38,1250.0,1346.15,1464.90932579515,1600.0,1750.0,2000.0,2498.841037646328,2884.61
2019,45,40.4,180.0,269.3599540911895,351.71610809250336,400.0,463.4343203326039,500.0,560.0,600.0,625.1204267208132,673.07,720.0,769.0,805.9314498562642,865.38,946.7688762413501,1000.0,1072.2046709669544,1153.84,1269.23,1440.0,1631.877349558417,1826.92,2126.8244226231923,2884.3187237589445
2019,46,100.0,198.38782803252315,271.22550176190043,370.0,442.15634448831736,486.2083329439379,529.7425441622916,580.0,610.0,660.0,700.0,750.0,794.8895804530745,840.0,884.61,948.0,1000.0,1057.69,1153.84,1237.569696353267,1346.022790221572,1482.9607784074801,1724.5338747599312,2047.9623723914058,2884.61
2019,47,127.35169992574647,225.0,308.0303647636967,370.0,406.0,461.4251182084805,500.0,550.2752017621606,600.0,640.0,680.0,720.0,769.0,800.0,865.38,924.2407116856351,1000.0,1057.69,1153.84,1250.0,1346.15,1500.0,1730.0,2115.38,2884.61
2019,48,112.12742315517428,200.0,288.0,350.0,400.0,440.0,480.76,530.0,576.92,600.0,673.07,724.8984130783675,780.0,830.76,900.0,961.53,1038.46,1153.0,1250.0,1350.0,1500.0,1711.53,2000.0,2500.0,2884.61
2019,49,96.0217368890272,150.0,224.5659544337431,276.92,350.0,400.0,461.53,507.62131716584673,560.0,600.0,640.0,682.69,740.0,800.0,863.1871108740694,923.0026076815411,1000.0,1076.988640145479,1172.5793952475956,1272.5826733916833,1423.07,1538.46,1826.92,2117.5485803451525,2884.61
2019,50,120.0,216.19686853298654,300.0,400.0,461.3121769337896,500.0,559.7637773807589,600.0,642.6354345193196,700.0,760.157803477619,800.0,855.0,900.0,961.0,1000.0,1076.92,1153.84,1250.0,1346.15,1500.0,1676.6779645749525,1923.07,2265.672306777487,2884.61
2019,51,124.73745158050217,215.64576579742172,300.0,375.0,448.0,500.0,560.0,600.0,673.07,730.0,778.0197456168534,850.0,920.7429375169819,1000.0,1057.0,1153.84,1250.0,1384.61,1519.0,1690.8034469061802,1923.0,2115.0,2401.7219510397417,2884.0,2884.61
2019,53,136.41545161607067,262.18375714686874,360.0,447.68973776259145,490.0,538.0,576.92,620.0,680.0,720.0,771.4088942650548,820.0,900.0,980.0,1052.723406093856,1153.0,1250.0,1360.0,1480.76,1615.38,1799.971448202039,1941.664189663062,2211.53,2692.0,2884.61
2019,54,107.90264231089918,208.0,275.0,333.149681115651,380.0,420.0,461.0,499.89155458450875,534.0862125999085,576.0,604.4341116492459,673.07,720.0,769.23,800.0,865.0,924.7368177908047,1000.0,1080.0,1179.9378476067661,1319.4703169765432,1442.3,1654.4334602676572,2025.0561272463717,2884.61
2019,55,80.0,177.54876411847982,250.0,340.0,400.0,480.0,509.71489752924873,557.2910995902895,600.0,653.84,700.0,740.0,800.0,860.0445035469419,922.0658040017596,990.0,1057.69,1153.0,1211.53,1345.458906465956,1442.3,1634.3716807364096,1881.716415936227,2192.4435009307012,2884.61
2019,56,100.0,185.31615167928254,250.0,320.0,400.0,460.0,500.0,558.1476552574405,600.0,654.7487709448181,700.0,760.0,800.0,864.8761743987784,923.0,1000.0,1057.0,1152.9104310979496,1217.2852597224407,1307.69,1440.0,1575.8558128849024,1800.0,2115.0524653727,2884.61
