village_code,treat,hi_sat,subcounty,n_hh_sample,assets_mod,hhsize_bl,elec_bl,census_hh,share_biz,share_elig,n_allents_BL
601010201009.0,0,0,SIAYA,13,681.6949738722581,4.056307719304011,0.019716592935415413,81,0.2222222222222222,0.5925925925925926,81.08399891853333
601010201011.0,1,0,SIAYA,15,629.7755612691243,5.206533368428548,0.0922982374827067,148,0.14814814814814814,0.14189189189189189,143.67199802398682
601010202001.0,1,0,SIAYA,13,1331.5816518343413,4.566615398113544,0.009858296467707707,103,0.14563106796116504,0.43137254901960786,103.29199862480164
601010202002.0,0,0,SIAYA,14,1136.5808181762695,5.052285739353725,0.1611654077257429,131,0.09923664122137404,0.35877862595419846,136.2839982509613
601010202003.0,0,0,SIAYA,12,837.2947578430176,3.75,0.08333333333333333,101,0.19801980198019803,0.3465346534653465,99.36399865150452
601010202004.0,0,0,SIAYA,11,787.9504667195407,4.181818181818182,0.0,108,0.14814814814814814,0.5462962962962963,112.11199855804443
601010202005.0,0,0,SIAYA,12,761.9344596862793,4.916666666666667,0.0,153,0.15789473684210525,0.3790849673202614,159.49199795722961
601010202007.0,0,0,SIAYA,13,968.5093330970177,3.797384628882775,0.08678137339078464,91,0.31868131868131866,0.34065934065934067,93.72399878501892
601010202011.0,0,0,SIAYA,12,452.5704511006673,3.4166666666666665,0.0,104,0.10576923076923077,0.2692307692307692,179.2559986114502
601010203001.0,1,1,SIAYA,12,379.50454076131183,4.11383334795634,0.1773464878400167,109,0.29357798165137616,0.24770642201834864,191.075998544693
601010203002.0,0,1,SIAYA,15,833.5469863891601,3.7398667017618816,0.02563157081604004,147,0.20408163265306123,0.2789115646258503,150.70799803733826
601010203004.0,0,1,SIAYA,15,1248.675690460205,4.473200035095215,0.0922982374827067,66,0.24242424242424243,0.21212121212121213,67.62399911880493
601010203006.0,0,1,SIAYA,21,824.2857816105798,4.4425715037754605,0.05492479460580008,64,0.15625,0.359375,63.69599914550781
601010203009.0,1,1,SIAYA,14,934.2592326572964,3.9495715413774763,0.15381576333727157,183,0.25136612021857924,0.3425414364640884,224.4119975566864
601010203010.0,1,1,SIAYA,13,922.8055237990159,4.274000094487117,0.14593115219703087,65,0.13846153846153847,0.2923076923076923,66.65999913215637
601010203011.0,1,1,SIAYA,16,771.5395629405975,4.7790000438690186,0.03203946352005005,106,0.2358490566037736,0.42452830188679247,113.18399858474731
601010204001.0,0,0,SIAYA,13,494.0863930078653,3.874307705805852,0.009858296467707707,70,0.057971014492753624,0.42857142857142855,69.47999906539917
601010204007.0,0,0,SIAYA,9,1795.5307057698567,4.15177779727512,0.014239761564466689,116,0.26548672566371684,0.3826086956521739,133.8239984512329
601010204008.0,1,0,SIAYA,11,700.8897136341442,4.033272743225098,0.10255980491638184,96,0.21875,0.4479166666666667,103.54399871826172
601010204009.0,1,0,SIAYA,12,768.7423658370972,4.144333362579346,0.02135964234670003,87,0.08045977011494253,0.42528735632183906,88.86799883842468
601010301006.0,0,0,SIAYA,10,585.4269689559936,3.6,0.0,109,0.27522935779816515,0.26605504587155965,168.075998544693
601010301007.0,0,0,SIAYA,12,707.7471688588461,4.780500014623006,0.09401315450668335,101,0.1782178217821782,0.36633663366336633,106.36399865150452
601010301008.0,1,0,SIAYA,11,722.0321093472568,5.454545454545454,0.0,81,0.20987654320987653,0.24691358024691357,82.08399891853333
601010301009.0,0,0,SIAYA,14,478.8218558856419,3.552285739353725,0.018308264868600026,98,0.1368421052631579,0.4387755102040816,96.47199869155884
601010301010.0,1,0,SIAYA,15,830.4925654093424,3.7398667017618816,0.0922982374827067,77,0.16883116883116883,0.4675324675324675,80.22799897193909
601010301011.0,0,0,SIAYA,10,330.80233306884764,3.4,0.0,85,0.15294117647058825,0.39285714285714285,86.93999886512756
601010302001.0,0,1,SIAYA,15,906.8028737386068,3.9398667017618814,0.0922982374827067,165,0.15757575757575756,0.5696969696969697,174.05999779701233
601010302003.0,1,1,SIAYA,13,707.4275547907903,4.566615398113544,0.009858296467707707,191,0.19473684210526315,0.5132275132275133,232.12399744987488
601010302006.0,1,1,SIAYA,22,936.1748915585605,4.211818261580034,0.10370811549100009,94,0.29347826086956524,0.3617021276595745,143.6159987449646
601020201003.0,0,1,SIAYA,12,631.4762975374857,4.36383334795634,0.1773464878400167,140,0.22142857142857142,0.4142857142857143,156.95999813079834
601020201005.0,1,1,SIAYA,12,571.6426472663879,4.0,0.08333333333333333,120,0.15833333333333333,0.44166666666666665,121.67999839782715
601020201007.0,1,1,SIAYA,13,599.6624462421124,4.335846167344314,0.009858296467707707,98,0.23469387755102042,0.3163265306122449,110.47199869155884
601020202001.0,1,1,SIAYA,12,1277.4772233963013,3.1138333479563394,0.09401315450668335,83,0.2891566265060241,0.5060240963855421,84.01199889183044
601020202003.0,0,1,SIAYA,12,815.1322708129883,3.1443333625793457,0.1880263090133667,93,0.25,0.44086021505376344,94.65199875831604
601020202006.0,1,1,SIAYA,12,1235.378583272298,4.583333333333333,0.08333333333333333,92,0.21739130434782608,0.4891304347826087,90.68799877166748
601020203002.0,1,1,SIAYA,12,1096.9079310099285,4.61383334795634,0.010679821173350016,104,0.22115384615384615,0.375,107.2559986114502
601020203004.0,0,1,SIAYA,16,1018.6867949962616,4.3415000438690186,0.09453946352005005,91,0.15555555555555556,0.31868131868131866,93.72399878501892
601020203005.0,1,1,SIAYA,13,747.3037931002103,3.9512307827289286,0.009858296467707707,65,0.23076923076923078,0.23076923076923078,65.65999913215637
601020203008.0,1,1,SIAYA,11,414.9338025017218,4.1241818341341885,0.011650714007290926,114,0.23684210526315788,0.5526315789473685,116.89599847793579
601020203012.0,1,1,SIAYA,11,932.3608342950994,4.818181818181818,0.0,83,0.13924050632911392,0.4939759036144578,80.01199889183044
601020203015.0,0,1,SIAYA,10,1263.9922569274902,3.3,0.1,65,0.2153846153846154,0.23076923076923078,75.65999913215637
601020204003.0,0,0,SIAYA,11,1468.2727661132812,5.181818181818182,0.09090909090909091,171,0.0935672514619883,0.49122807017543857,165.8439977169037
601020204007.0,1,0,SIAYA,11,858.1943220658736,4.851454561406916,0.011650714007290926,78,0.0945945945945946,0.46153846153846156,79.19199895858765
601020205004.0,0,0,SIAYA,14,1030.6686485835485,4.409428596496582,0.018308264868600026,106,0.32075471698113206,0.39622641509433965,118.18399858474731
601020206008.0,1,1,SIAYA,11,1632.7851271195846,4.7272727272727275,0.09090909090909091,122,0.16393442622950818,0.38524590163934425,125.60799837112427
601020207007.0,1,0,SIAYA,10,613.497525024414,4.7,0.0,75,0.2,0.52,72.29999899864197
601020207009.0,0,0,SIAYA,13,998.8219234759991,5.335846167344314,0.009858296467707707,113,0.18584070796460178,0.415929203539823,149.93199849128723
601020207010.0,1,0,SIAYA,12,1026.6186157862346,4.25,0.08333333333333333,59,0.22033898305084745,0.5084745762711864,59.875999212265015
601020207013.0,0,0,SIAYA,13,818.8874188936674,4.440923103919396,0.019716592935415413,71,0.11267605633802817,0.5070422535211268,72.44399905204773
601020301003.0,1,1,SIAYA,17,613.6423698874081,5.166470639845905,0.09651701590594124,136,0.23529411764705882,0.23529411764705882,141.1039981842041
601020301004.0,1,1,SIAYA,13,1218.7964295607346,3.315230809725248,0.10649796632620004,78,0.2564102564102564,0.23376623376623376,80.19199895858765
601020301005.0,1,1,SIAYA,16,742.7349774837494,5.108250021934509,0.07851973176002502,135,0.25925925925925924,0.3880597014925373,142.13999819755554
601020301007.0,0,1,SIAYA,12,240.3527577718099,3.697166681289673,0.1773464878400167,122,0.18333333333333332,0.3524590163934426,122.60799837112427
601020301008.0,1,1,SIAYA,12,1063.8739496866863,4.36383334795634,0.09401315450668335,137,0.24087591240875914,0.3284671532846715,137.06799817085266
601020302001.0,1,1,SIAYA,13,668.9825697678787,5.335846167344314,0.009858296467707707,152,0.16447368421052633,0.4370860927152318,169.52799797058105
601020303004.0,1,1,SIAYA,14,613.8708556720188,4.792714323316302,0.02746239730290004,109,0.22018348623853212,0.3119266055045872,149.075998544693
601020303006.0,0,1,SIAYA,11,949.7937025590377,4.636363636363637,0.0,97,0.13402061855670103,0.4742268041237113,96.50799870491028
601020303009.0,0,1,SIAYA,13,1012.1084600595327,3.874307705805852,0.08678137339078464,73,0.1780821917808219,0.3561643835616438,75.37199902534485
601020401001.0,1,0,SIAYA,13,1067.7002399151143,4.671692334688627,0.09663966985849234,88,0.24705882352941178,0.45454545454545453,87.83199882507324
601020401003.0,0,0,SIAYA,14,1099.05969783238,4.695142882210868,0.08973683629717145,111,0.10377358490566038,0.35135135135135137,108.00399851799011
601020401012.0,0,0,SIAYA,11,1605.3305705677378,4.818181818181818,0.0,118,0.11864406779661017,0.36752136752136755,133.75199842453003
601020401013.0,0,0,SIAYA,13,814.4232902526855,4.105076936575083,0.009858296467707707,114,0.17699115044247787,0.37719298245614036,112.89599847793579
601020401014.0,0,0,SIAYA,13,1020.0969578669622,4.056307719304011,0.09663966985849234,101,0.2376237623762376,0.2376237623762376,123.36399865150452
601020401015.0,1,0,SIAYA,12,561.4200201034546,3.8333333333333335,0.0,144,0.0851063829787234,0.4305555555555556,139.81599807739258
601020402003.0,0,0,SIAYA,13,777.8479937039889,3.2589230904212365,0.009858296467707707,93,0.1935483870967742,0.3010752688172043,99.65199875831604
601020402004.0,1,0,SIAYA,15,898.9746678670248,3.6976000467936196,0.10084209442138672,125,0.192,0.328,126.49999833106995
601020402007.0,1,0,SIAYA,10,1131.9165370941162,3.5366000175476073,0.21281578540802001,103,0.2815533980582524,0.3786407766990291,110.29199862480164
601020402008.0,0,0,SIAYA,11,869.3873634338379,4.215090925043279,0.10255980491638184,128,0.1640625,0.34375,128.39199829101562
601020402009.0,0,0,SIAYA,12,559.8157218297323,3.4166666666666665,0.08333333333333333,129,0.08527131782945736,0.4573643410852713,124.35599827766418
601020402011.0,0,0,SIAYA,13,676.7559456458458,5.056307719304011,0.019716592935415413,133,0.13533834586466165,0.3106060606060606,142.21199822425842
601020403002.0,1,1,SIAYA,13,1186.083020723783,5.335846167344314,0.16370445031386155,101,0.25742574257425743,0.19801980198019803,124.36399865150452
601020403003.0,0,1,SIAYA,14,789.9640339442661,4.266571453639439,0.08973683629717145,126,0.304,0.23015873015873015,135.4639983177185
601020403004.0,1,1,SIAYA,12,1068.434048652649,4.447166681289673,0.34401315450668335,59,0.1724137931034483,0.1864406779661017,74.87599921226501
601020403005.0,1,1,SIAYA,11,634.6584763960404,4.487818197770552,0.011650714007290926,84,0.21428571428571427,0.2619047619047619,93.975998878479
601020403006.0,0,1,SIAYA,13,572.3943839439979,3.874307705805852,0.009858296467707707,47,0.2127659574468085,0.14893617021276595,99.3079993724823
601020403007.0,1,1,SIAYA,10,742.3101512908936,4.2,0.2,62,0.1935483870967742,0.2903225806451613,63.76799917221069
601020403008.0,1,1,SIAYA,11,566.7885552319614,3.8181818181818183,0.09090909090909091,97,0.4148936170212766,0.20618556701030927,144.50799870491028
601020403009.0,1,1,SIAYA,14,721.9693875994001,3.552285739353725,0.08973683629717145,30,0.23333333333333334,0.23333333333333334,31.919999599456787
601020403010.0,1,1,SIAYA,13,1367.248528113732,4.853692348186787,0.18342104324927697,76,0.10526315789473684,0.25,73.26399898529053
601020403011.0,1,1,SIAYA,9,250.7707756890191,5.222222222222222,0.0,116,0.21551724137931033,0.3620689655172414,115.82399845123291
601020403012.0,0,1,SIAYA,12,918.3838637669882,5.030500014623006,0.010679821173350016,101,0.23,0.38613861386138615,102.36399865150452
601020403013.0,0,1,SIAYA,9,239.28682454427084,6.111111111111111,0.0,132,0.20610687022900764,0.2803030303030303,132.24799823760986
601020404002.0,0,0,SIAYA,21,916.3076204572405,4.156857218061175,0.05492479460580008,106,0.16037735849056603,0.4056603773584906,108.18399858474731
601020404003.0,0,0,SIAYA,15,976.9613054275512,3.7285334269205728,0.0683508555094401,95,0.3157894736842105,0.4631578947368421,93.57999873161316
601020404006.0,1,0,SIAYA,11,753.4953547391025,4.909090909090909,0.0,147,0.19727891156462585,0.5578231292517006,148.70799803733826
601020404007.0,1,0,SIAYA,10,1529.399850463867,3.5366000175476073,0.11281578540802002,100,0.26,0.47,106.39999866485596
601020404010.0,0,0,SIAYA,19,969.4557527240954,4.6663158818295125,0.0674515021474738,146,0.1643835616438356,0.3561643835616438,145.7439980506897
601020404011.0,0,0,SIAYA,15,911.9007537841796,4.273200035095215,0.02563157081604004,122,0.2540983606557377,0.3360655737704918,141.60799837112427
601020404012.0,0,0,SIAYA,20,905.065559387207,3.683000087738037,0.1140789270401001,107,0.3364485981308411,0.3925233644859813,114.14799857139587
601030101002.0,1,1,SIAYA,14,569.6862531389509,4.338000025068011,0.018308264868600026,73,0.3698630136986301,0.3424657534246575,73.37199902534485
601030101003.0,0,1,SIAYA,15,1003.3153831481934,3.3642667134602866,0.03417542775472005,103,0.20388349514563106,0.13861386138613863,165.29199862480164
601030101004.0,1,1,SIAYA,12,1044.4504192670186,4.280500014623006,0.1773464878400167,90,0.2222222222222222,0.32222222222222224,96.75999879837036
601030102001.0,1,1,SIAYA,13,1074.8266583956206,4.566615398113544,0.08678137339078464,102,0.14705882352941177,0.28431372549019607,104.32799863815308
601030102002.0,0,1,SIAYA,12,722.1230297088623,5.11383334795634,0.010679821173350016,144,0.13194444444444445,0.3541666666666667,139.81599807739258
601030102003.0,1,1,SIAYA,10,967.3435165405274,5.936600017547607,0.01281578540802002,84,0.32142857142857145,0.40476190476190477,85.975998878479
601030102006.0,0,1,SIAYA,15,20.309703954060872,4.122000058492024,0.04271928469340006,89,0.2247191011235955,0.4157303370786517,91.7959988117218
601030103001.0,0,0,SIAYA,12,612.3413518269857,3.947166681289673,0.010679821173350016,123,0.0975609756097561,0.34959349593495936,123.57199835777283
601030103002.0,0,0,SIAYA,13,985.5154847365159,4.056307719304011,0.09663966985849234,90,0.17777777777777778,0.36666666666666664,93.75999879837036
601030103003.0,0,0,SIAYA,11,994.2509495128285,3.6363636363636362,0.09090909090909091,64,0.234375,0.375,73.69599914550781
601030103004.0,1,0,SIAYA,12,589.225279490153,4.36383334795634,0.010679821173350016,62,0.16129032258064516,0.3548387096774194,65.7679991722107
601030103007.0,1,0,SIAYA,12,1230.6983451843262,3.947166681289673,0.010679821173350016,58,0.20689655172413793,0.4482758620689655,58.911999225616455
601030104001.0,0,0,SIAYA,13,658.2556868333083,4.056307719304011,0.019716592935415413,165,0.09090909090909091,0.2909090909090909,162.05999779701233
601030104003.0,0,0,SIAYA,11,724.5018279335716,3.3969091068614614,0.011650714007290926,154,0.2597402597402597,0.4935064935064935,241.45599794387817
601030104006.0,0,0,SIAYA,15,797.0803606669108,4.073200035095215,0.02563157081604004,169,0.17751479289940827,0.48520710059171596,215.91599774360657
601030105002.0,0,0,SIAYA,12,435.03979873657227,3.25,0.08333333333333333,99,0.16161616161616163,0.5050505050505051,100.4359986782074
601030105004.0,0,0,SIAYA,13,894.7928825891935,4.440923103919396,0.019716592935415413,66,0.13636363636363635,0.4393939393939394,71.62399911880493
601030105008.0,1,0,SIAYA,11,928.0979350696911,4.090909090909091,0.18181818181818182,120,0.23333333333333334,0.30833333333333335,131.67999839782715
601030105009.0,1,0,SIAYA,13,562.1523132324219,4.105076936575083,0.08678137339078464,112,0.19642857142857142,0.33035714285714285,115.96799850463867
601030201002.0,1,0,SIAYA,12,883.5950374603271,3.9166666666666665,0.0,171,0.20710059171597633,0.3333333333333333,182.8439977169037
601030201003.0,0,0,SIAYA,12,675.933882077535,4.583333333333333,0.0,80,0.1625,0.3670886075949367,88.11999893188477
601030201004.0,0,0,SIAYA,12,834.7458120981852,5.11383334795634,0.010679821173350016,99,0.29292929292929293,0.4444444444444444,112.4359986782074
601030201005.0,1,0,SIAYA,14,616.1632193667548,4.623714310782296,0.018308264868600026,160,0.1375,0.51875,165.23999786376953
601030201008.0,1,0,SIAYA,16,1129.2374200820923,4.580875098705292,0.07208879292011261,136,0.16176470588235295,0.5294117647058824,139.1039981842041
601030202006.0,1,1,SIAYA,14,617.3370475769043,4.480857167925153,0.018308264868600026,99,0.23232323232323232,0.4444444444444444,107.4359986782074
601030202007.0,1,1,SIAYA,12,714.594529469808,4.447166681289673,0.010679821173350016,92,0.18478260869565216,0.42391304347826086,93.68799877166748
601030202008.0,1,1,SIAYA,13,417.5885593707745,4.643538475036621,0.24062752723693848,135,0.2,0.13333333333333333,138.13999819755554
601030202010.0,1,1,SIAYA,25,759.4037326049805,4.469280014038086,0.13025262832641601,79,0.11392405063291139,0.3037974683544304,77.1559989452362
601030203004.0,0,1,SIAYA,13,969.9620883648212,4.287076950073242,0.019716592935415413,62,0.11290322580645161,0.5,63.76799917221069
601030203005.0,1,1,SIAYA,11,493.0287988836115,3.8181818181818183,0.0,99,0.1717171717171717,0.40404040404040403,98.4359986782074
601030203006.0,0,1,SIAYA,12,1125.659626642863,3.727666695912679,0.02135964234670003,145,0.1724137931034483,0.3103448275862069,144.77999806404114
601030203007.0,1,1,SIAYA,13,1146.0098700890173,3.622923117417556,0.02957488940312312,90,0.15555555555555556,0.3333333333333333,104.75999879837036
601030204003.0,0,0,SIAYA,11,834.6623972112483,3.7605454704978247,0.10255980491638184,126,0.096,0.40476190476190477,131.4639983177185
601030204005.0,0,0,SIAYA,12,1030.9564692179363,3.0,0.08333333333333333,48,0.0625,0.25,49.27199935913086
601030204006.0,0,0,SIAYA,11,411.6310438676314,4.7272727272727275,0.09090909090909091,119,0.058823529411764705,0.2605042016806723,123.71599841117859
601030204007.0,0,0,SIAYA,13,808.9018167349009,4.517846180842473,0.09663966985849234,167,0.1656441717791411,0.2754491017964072,227.98799777030945
601030205001.0,1,0,SIAYA,16,1005.5414931774139,4.5915000438690186,0.03203946352005005,245,0.19591836734693877,0.3877551020408163,251.1799967288971
601030205002.0,0,0,SIAYA,11,1189.6751930930398,3.942363652316007,0.10255980491638184,110,0.15454545454545454,0.33636363636363636,110.03999853134155
601030205003.0,0,0,SIAYA,12,534.9716830253601,4.666666666666667,0.0,122,0.09016393442622951,0.4180327868852459,125.60799837112427
601030205007.0,0,0,SIAYA,12,339.27547152837116,3.75,0.08333333333333333,110,0.20909090909090908,0.3181818181818182,122.03999853134155
601030205008.0,1,0,SIAYA,12,739.8114166259766,4.477666695912679,0.02135964234670003,163,0.11042944785276074,0.32515337423312884,159.1319978237152
601030301001.0,1,1,SIAYA,13,400.6916104830228,4.902461565457857,0.019716592935415413,59,0.1864406779661017,0.2711864406779661,73.87599921226501
601030301002.0,0,1,SIAYA,11,539.2557577653365,4.090909090909091,0.0,51,0.0784313725490196,0.2549019607843137,49.16399931907654
601030301003.0,0,1,SIAYA,9,685.1413523356119,5.0,0.0,59,0.017241379310344827,0.2033898305084746,56.875999212265015
601030301004.0,1,1,SIAYA,12,395.65856552124023,4.25,0.0,111,0.09009009009009009,0.4774774774774775,112.00399851799011
601030301005.0,1,1,SIAYA,14,565.2582528250558,4.792714323316302,0.02746239730290004,66,0.09090909090909091,0.5454545454545454,65.62399911880493
601030301006.0,1,1,SIAYA,11,1179.3738892295144,5.0,0.09090909090909091,66,0.10606060606060606,0.5,65.62399911880493
601030301007.0,0,1,SIAYA,13,657.537592961238,3.6716923346886268,0.019716592935415413,98,0.04081632653061224,0.4387755102040816,95.47199869155884
601030301008.0,1,1,SIAYA,15,921.4167667706807,4.606533368428548,0.15896490414937336,90,0.1724137931034483,0.4111111111111111,94.75999879837036
601030301009.0,0,1,SIAYA,11,755.3686904907227,4.30600001595237,0.011650714007290926,78,0.11842105263157894,0.6282051282051282,83.19199895858765
601030301010.0,1,1,SIAYA,12,1070.4811045328777,3.8333333333333335,0.0,100,0.17346938775510204,0.41,104.39999866485596
601030301011.0,1,1,SIAYA,13,1081.8405886430007,5.133230796227088,0.019716592935415413,73,0.0958904109589041,0.4657534246575342,71.37199902534485
601030301012.0,1,1,SIAYA,12,662.3503246307373,4.583333333333333,0.0,108,0.14814814814814814,0.48148148148148145,107.11199855804443
601030301013.0,1,1,SIAYA,12,594.8107045491537,4.197166681289673,0.010679821173350016,107,0.08411214953271028,0.4392523364485981,109.14799857139587
601030302001.0,0,0,SIAYA,12,717.7851765950521,4.780500014623006,0.010679821173350016,91,0.13186813186813187,0.23076923076923078,98.72399878501892
601030302002.0,1,0,SIAYA,15,1135.9489329020182,4.006533368428548,0.22563157081604004,102,0.3235294117647059,0.17647058823529413,160.32799863815308
601030302003.0,1,0,SIAYA,13,809.2559171823355,5.0,0.07692307692307693,101,0.2376237623762376,0.297029702970297,105.36399865150452
601030302007.0,1,0,SIAYA,13,254.64201178917517,4.258923090421236,0.08678137339078464,116,0.31896551724137934,0.5263157894736842,135.8239984512329
601030302008.0,1,0,SIAYA,14,777.6741262163434,4.961714335850307,0.10804510116577148,142,0.24647887323943662,0.4225352112676056,145.88799810409546
601030302009.0,0,0,SIAYA,13,729.1774802574745,4.335846167344314,0.16370445031386155,210,0.1523809523809524,0.3761904761904762,214.4399971961975
601030302010.0,0,0,SIAYA,12,970.1512972513834,4.0,0.08333333333333333,86,0.13953488372093023,0.43023255813953487,86.90399885177612
601030302011.0,0,0,SIAYA,11,926.3771313753995,3.8181818181818183,0.09090909090909091,59,0.1864406779661017,0.4067796610169492,58.875999212265015
601030302012.0,0,0,SIAYA,14,1413.8539627620153,3.4808571679251537,0.018308264868600026,74,0.1891891891891892,0.5135135135135135,78.33599901199341
601030302014.0,0,0,SIAYA,14,655.3882435389927,3.7665714536394392,0.08973683629717145,105,0.2761904761904762,0.49038461538461536,123.21999859809875
601030303001.0,1,1,SIAYA,14,528.3901195526123,4.552285739353725,0.1611654077257429,106,0.2830188679245283,0.3490566037735849,159.18399858474731
601030303002.0,0,1,SIAYA,11,659.1172915371982,4.430181850086559,0.20511960983276367,52,0.28846153846153844,0.34615384615384615,65.1279993057251
601030303003.0,1,1,SIAYA,12,1018.1687469482422,5.144333362579346,0.1880263090133667,105,0.18095238095238095,0.5333333333333333,107.21999859809875
601030303004.0,1,1,SIAYA,13,923.8396923358624,4.335846167344314,0.009858296467707707,60,0.13333333333333333,0.36666666666666664,60.839999198913574
601030303005.0,1,1,SIAYA,13,746.0512448824369,3.210153873150165,0.3274089006277231,96,0.22105263157894736,0.4479166666666667,151.54399871826172
