paper_dgp,dgp,n_train,n_grid,n_particles,method,metric,target_id,mean,mc_sd,n_replications,mc_se
LS3,IC3,125,25,10,causal_drf,runtime,NONE_OPERATIONAL,4.787599999999999,1.3486472399325844,10,0.4264797038286556
LS3,IC3,125,25,10,causal_drf,tail_calibration,LAW-A-K,3.740321573935026e-05,1.9892494331889393e-05,20,4.448096956813394e-06
LS3,IC3,125,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_mean,0.38814588142300044,0.0810875751243861,10,0.025642142733307133
LS3,IC3,125,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_sd,0.017503845658333805,0.00950530750192937,10,0.0030058421566382153
LS3,IC3,125,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,0.09790555508637433,0.027358736004042827,10,0.008651591967602894
LS3,IC3,125,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.3965621369177963,0.08895246410783769,10,0.02812923900651447
LS3,IC3,125,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,0.3883310373020633,0.08103205892138172,10,0.025624586968453322
LS3,IC3,125,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,0.017943092720713406,0.009718985436746059,10,0.003073413052612388
LS3,IC3,125,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,0.09816271141281611,0.027214805335098836,10,0.008606077093701427
LS3,IC3,125,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.39668610084962397,0.08898666052759972,10,0.02814005286394159
LS3,IC3,125,25,10,cwdb_dr,arm_energy_risk,LAW-A-M-K,0.09614614017387639,0.01506311732089452,20,0.003368215428257466
LS3,IC3,125,25,10,cwdb_dr,barycenter_rmse,MEANQ-A-K,0.2475561103991326,0.027690655025067522,20,0.006191818697754712
LS3,IC3,125,25,10,cwdb_dr,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,0.0,10,0.0
LS3,IC3,125,25,10,cwdb_dr,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.07007659793726298,0.07210158516651,10,0.022800523203478234
LS3,IC3,125,25,10,cwdb_dr,diagnostic_effective_support,NONE_OPERATIONAL,9.999999999999998,0.0,10,0.0
LS3,IC3,125,25,10,cwdb_dr,diagnostic_ehat_mean,NONE_OPERATIONAL,0.50619716465177,0.06436837781694281,10,0.02035506831917961
LS3,IC3,125,25,10,cwdb_dr,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,0.0,10,0.0
LS3,IC3,125,25,10,cwdb_dr,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,170.0,228.76479915697988,10,72.34178138070236
LS3,IC3,125,25,10,cwdb_dr,diagnostic_train_risk,NONE_OPERATIONAL,0.023490057565511556,0.0032044316548070725,10,0.0010133302635532797
LS3,IC3,125,25,10,cwdb_dr,kernel_law_error,LAW-A-K,0.04548757219869602,0.009162179834201624,20,0.0020487256931352583
LS3,IC3,125,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-K,0.229786078869813,0.024648122622731625,10,0.007794420753495505
LS3,IC3,125,25,10,cwdb_dr,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
LS3,IC3,125,25,10,cwdb_dr,peak_ram,NONE_OPERATIONAL,0.0,0.0,10,0.0
LS3,IC3,125,25,10,cwdb_dr,process_peak_ram,NONE_OPERATIONAL,876.048828125,88.04531639996468,10,27.84237371340649
LS3,IC3,125,25,10,cwdb_dr,reference_effect_rmse,REF-ATE-K,0.08463540408178069,0.04047751581704199,10,0.012800114400734409
LS3,IC3,125,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-K,0.15169249060284035,0.11805920074433035,10,0.037333597309112995
LS3,IC3,125,25,10,cwdb_dr,runtime,NONE_OPERATIONAL,40.97845464910006,8.353079482784468,10,2.6414756642020163
LS3,IC3,125,25,10,cwdb_dr,tail_calibration,LAW-A-K,8.74014751533371e-05,0.00022946974421767357,20,5.131099468502074e-05
LS3,IC3,125,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,0.09880652074500357,0.05857509951622881,10,0.018523072864231
LS3,IC3,125,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,0.04092873862743179,0.021363051420818388,10,0.006755590026108234
LS3,IC3,125,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,0.05603109506629791,0.044857466186993426,10,0.014185176321488776
LS3,IC3,125,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.09816171167067009,0.07931216957874934,10,0.025080710203836516
LS3,IC3,125,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,0.17151363198387853,0.11359097807218879,10,0.035920621235435886
LS3,IC3,125,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,0.0831329601273651,0.030661760634526015,10,0.009696100067599184
LS3,IC3,125,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,0.11768907509877173,0.1173778941406696,10,0.037118149243864834
LS3,IC3,125,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.17554785193562167,0.1147416844027379,10,0.03628450652768686
LS3,IC3,125,25,10,drf,arm_energy_risk,LAW-A-M-K,0.1921008631094784,0.024972824299020424,20,0.00558409327227682
LS3,IC3,125,25,10,drf,barycenter_rmse,MEANQ-A-K,0.5207917342276158,0.03646694934792096,20,0.00815425776739929
LS3,IC3,125,25,10,drf,diagnostic_effective_support,NONE_OPERATIONAL,61.04383796272875,0.17787027959698393,10,0.05624752115774457
LS3,IC3,125,25,10,drf,kernel_law_error,LAW-A-K,0.15378936738856622,0.019653377719179316,20,0.0043946288567564724
LS3,IC3,125,25,10,drf,mean_quantile_rmse,MEANQ-A-K,0.41404081933683906,0.07961658417144044,10,0.025176974550426147
LS3,IC3,125,25,10,drf,mode_coverage,LAW-A-K,0.998,0.003769685174625282,20,0.0008429272304235296
LS3,IC3,125,25,10,drf,peak_ram,NONE_OPERATIONAL,252.28000000000003,2.58663230217723,10,0.8179649544244959
LS3,IC3,125,25,10,drf,process_peak_ram,NONE_OPERATIONAL,876.048828125,88.04531639996468,10,27.84237371340649
LS3,IC3,125,25,10,drf,reference_effect_rmse,REF-ATE-K,0.32477782630011254,0.06682640624276075,10,0.021132365157081903
LS3,IC3,125,25,10,drf,reference_tcate_rmse,REF-TCATE-K,0.32483859026174494,0.06676534413646815,10,0.02111305562362071
LS3,IC3,125,25,10,drf,runtime,NONE_OPERATIONAL,4.8746,1.000737639055423,10,0.3164610279674611
LS3,IC3,125,25,10,drf,tail_calibration,LAW-A-K,3.740321573938751e-05,1.9892494331839492e-05,20,4.448096956802236e-06
LS3,IC3,125,25,10,drf,tate_functional_rmse,TATE-K-grid_mean,0.40159762844089536,0.08199054365559044,10,0.02592768645471339
LS3,IC3,125,25,10,drf,tate_functional_rmse,TATE-K-grid_sd,0.02002083389093003,0.012250409770993531,10,0.0038739197146721274
LS3,IC3,125,25,10,drf,tate_functional_rmse,TATE-K-grid_skewness,0.10116124858110705,0.027232750337832866,10,0.008611751801827175
LS3,IC3,125,25,10,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.41013939460429005,0.08863543848097775,10,0.028028986700762464
LS3,IC3,125,25,10,drf,tcate_functional_rmse,TCATE-K-grid_mean,0.4016413656709409,0.08194325640363356,10,0.02591273291266599
LS3,IC3,125,25,10,drf,tcate_functional_rmse,TCATE-K-grid_sd,0.020038946505957958,0.012225071786275063,10,0.0038659071403692375
LS3,IC3,125,25,10,drf,tcate_functional_rmse,TCATE-K-grid_skewness,0.10128653079286205,0.027150990272097452,10,0.008585896998890275
LS3,IC3,125,25,10,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.4101892740041363,0.08858886710600605,10,0.02801425953889483
LS3,IC3,250,25,10,causal_drf,arm_energy_risk,LAW-A-M-K,0.1287813334898309,0.017676014526089773,20,0.003952477005161046
LS3,IC3,250,25,10,causal_drf,barycenter_rmse,MEANQ-A-K,0.3951451150415003,0.03226902867095981,20,0.007215574167615582
LS3,IC3,250,25,10,causal_drf,diagnostic_effective_support,NONE_OPERATIONAL,77.35483089305644,2.2651277813317696,10,0.716296298033222
LS3,IC3,250,25,10,causal_drf,kernel_law_error,LAW-A-K,0.09749841396505282,0.014325690781195615,20,0.003203321841139546
LS3,IC3,250,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-K,0.37909904879622097,0.05738067053090543,10,0.01814536125453643
LS3,IC3,250,25,10,causal_drf,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
LS3,IC3,250,25,10,causal_drf,peak_ram,NONE_OPERATIONAL,288.46759000000003,0.15780416449933363,10,0.04990205840777787
LS3,IC3,250,25,10,causal_drf,process_peak_ram,NONE_OPERATIONAL,714.847265625,164.39290261367287,10,51.98560034254537
LS3,IC3,250,25,10,causal_drf,reference_effect_rmse,REF-ATE-K,0.2967155873495952,0.05530307847405887,10,0.017488368959705514
LS3,IC3,250,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-K,0.2969777416737096,0.05477500094985718,10,0.017321376183943513
LS3,IC3,250,25,10,causal_drf,runtime,NONE_OPERATIONAL,7.0891,0.8611090329724026,10,0.2723065857937825
LS3,IC3,250,25,10,causal_drf,tail_calibration,LAW-A-K,3.740321573935221e-05,1.98924943318896e-05,20,4.448096956813441e-06
LS3,IC3,250,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_mean,0.3683776413381185,0.05894221178372627,10,0.0186391639564591
LS3,IC3,250,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_sd,0.01053459917800732,0.006621061857229795,10,0.0020937635997710737
LS3,IC3,250,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,0.10469332088410963,0.02013079882597832,10,0.006365917540873507
LS3,IC3,250,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.37752151364384906,0.05788578463957238,10,0.018305092360703764
LS3,IC3,250,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,0.36861373236458694,0.05843392388071077,10,0.01847842920839512
LS3,IC3,250,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,0.011271932226177518,0.0062523396118488745,10,0.001977163387833553
LS3,IC3,250,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,0.10484612129857526,0.020136951360473814,10,0.006367863143112359
LS3,IC3,250,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.37775812977902873,0.0574651557753218,10,0.018172077834639602
LS3,IC3,250,25,10,cwdb_dr,arm_energy_risk,LAW-A-M-K,0.07984806842547784,0.011312795261791091,20,0.0025296179220902406
LS3,IC3,250,25,10,cwdb_dr,barycenter_rmse,MEANQ-A-K,0.21608782212977912,0.022315809221392466,20,0.004989966639195021
LS3,IC3,250,25,10,cwdb_dr,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,0.0,10,0.0
LS3,IC3,250,25,10,cwdb_dr,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.049706992298260706,0.018469213093608505,10,0.005840477996680749
LS3,IC3,250,25,10,cwdb_dr,diagnostic_effective_support,NONE_OPERATIONAL,9.999999999999998,0.0,10,0.0
LS3,IC3,250,25,10,cwdb_dr,diagnostic_ehat_mean,NONE_OPERATIONAL,0.5032973693712295,0.028031497095627387,10,0.00886433770465773
LS3,IC3,250,25,10,cwdb_dr,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,0.0,10,0.0
LS3,IC3,250,25,10,cwdb_dr,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,70.0,153.1157877047447,10,48.41946348777983
LS3,IC3,250,25,10,cwdb_dr,diagnostic_train_risk,NONE_OPERATIONAL,0.02685455648189432,0.0032032277570091332,10,0.0010129495576421247
LS3,IC3,250,25,10,cwdb_dr,kernel_law_error,LAW-A-K,0.03527228494014563,0.006600486918033493,20,0.0014759137433320972
LS3,IC3,250,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-K,0.19846547305556772,0.02868758506508288,10,0.009071810937549163
LS3,IC3,250,25,10,cwdb_dr,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
LS3,IC3,250,25,10,cwdb_dr,peak_ram,NONE_OPERATIONAL,0.0,0.0,10,0.0
LS3,IC3,250,25,10,cwdb_dr,process_peak_ram,NONE_OPERATIONAL,714.847265625,164.39290261367287,10,51.98560034254537
LS3,IC3,250,25,10,cwdb_dr,reference_effect_rmse,REF-ATE-K,0.03175306447389971,0.03403759561638755,10,0.010763632822354749
LS3,IC3,250,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-K,0.09487150597794446,0.03920500911615505,10,0.012397712449471477
LS3,IC3,250,25,10,cwdb_dr,runtime,NONE_OPERATIONAL,74.57886841349992,9.446840675621791,10,2.987353322768875
LS3,IC3,250,25,10,cwdb_dr,tail_calibration,LAW-A-K,8.704523450291115e-05,0.00022036117135438156,20,4.927425587498765e-05
LS3,IC3,250,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,0.04292769733478399,0.03274878344541323,10,0.01035607462871223
LS3,IC3,250,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,0.022974378174744663,0.012969103526330883,10,0.0041011906353727095
LS3,IC3,250,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,0.024325519259140987,0.021499617823698507,10,0.00679877611460397
LS3,IC3,250,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.05453585291896794,0.02666596391651092,10,0.008432518198003858
LS3,IC3,250,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,0.10742032798575021,0.04060353841611773,10,0.012839966245707768
LS3,IC3,250,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,0.052042335376643864,0.023136355492699195,10,0.007316358011227664
LS3,IC3,250,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,0.06583455581713994,0.03923492235873413,10,0.01240717184734658
LS3,IC3,250,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.11483559813426478,0.039795840660683965,10,0.012584549788890132
LS3,IC3,250,25,10,drf,arm_energy_risk,LAW-A-M-K,0.1655440158812156,0.023021827614912796,20,0.005147837151322686
LS3,IC3,250,25,10,drf,barycenter_rmse,MEANQ-A-K,0.4725677504108122,0.03740635164895815,20,0.008364314507733176
LS3,IC3,250,25,10,drf,diagnostic_effective_support,NONE_OPERATIONAL,115.40741082289624,1.571118996469153,10,0.4968314504000565
LS3,IC3,250,25,10,drf,kernel_law_error,LAW-A-K,0.13072691419910545,0.019252155196416095,20,0.0043049127732562205
LS3,IC3,250,25,10,drf,mean_quantile_rmse,MEANQ-A-K,0.39740161209333547,0.05774357835541144,10,0.018260122785149994
LS3,IC3,250,25,10,drf,mode_coverage,LAW-A-K,0.9995,0.001538967528127721,20,0.00034412360080584035
LS3,IC3,250,25,10,drf,peak_ram,NONE_OPERATIONAL,308.77,10.773635515563997,10,3.4069226909664665
LS3,IC3,250,25,10,drf,process_peak_ram,NONE_OPERATIONAL,714.847265625,164.39290261367287,10,51.98560034254537
LS3,IC3,250,25,10,drf,reference_effect_rmse,REF-ATE-K,0.30763801882625524,0.05844479170231803,10,0.018481865915343457
LS3,IC3,250,25,10,drf,reference_tcate_rmse,REF-TCATE-K,0.30773343002300885,0.058423008577724124,10,0.018474977486516258
LS3,IC3,250,25,10,drf,runtime,NONE_OPERATIONAL,8.1131,1.0411162225654205,10,0.32922985722575193
LS3,IC3,250,25,10,drf,tail_calibration,LAW-A-K,3.740321573933481e-05,1.9892494331884127e-05,20,4.448096956812217e-06
LS3,IC3,250,25,10,drf,tate_functional_rmse,TATE-K-grid_mean,0.3809900031866214,0.06450858735774158,10,0.020399406469040652
LS3,IC3,250,25,10,drf,tate_functional_rmse,TATE-K-grid_sd,0.009774038631490827,0.006213899872373907,10,0.001965007674893115
LS3,IC3,250,25,10,drf,tate_functional_rmse,TATE-K-grid_skewness,0.10710638891088997,0.02245141894583253,10,0.007099762057148731
LS3,IC3,250,25,10,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.39071678167608453,0.06547513800426633,10,0.020705056620733304
LS3,IC3,250,25,10,drf,tcate_functional_rmse,TCATE-K-grid_mean,0.38106503542493114,0.06446977956886187,10,0.020387134368659167
LS3,IC3,250,25,10,drf,tcate_functional_rmse,TCATE-K-grid_sd,0.009819233492659073,0.006154230618973121,10,0.0019461386001902918
LS3,IC3,250,25,10,drf,tcate_functional_rmse,TCATE-K-grid_skewness,0.10724336179586051,0.022398585658587107,10,0.007083054704751785
LS3,IC3,250,25,10,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.39079921682533963,0.06543827774673712,10,0.020693400383840037
LS3,IC3,500,25,10,causal_drf,arm_energy_risk,LAW-A-M-K,0.10526051971480288,0.01409069838455839,20,0.0031507759438319034
LS3,IC3,500,25,10,causal_drf,barycenter_rmse,MEANQ-A-K,0.34689263487758415,0.03186973579940667,20,0.007126289567243191
LS3,IC3,500,25,10,causal_drf,diagnostic_effective_support,NONE_OPERATIONAL,109.26002615087286,3.585414392604366,10,1.1338075836178965
LS3,IC3,500,25,10,causal_drf,kernel_law_error,LAW-A-K,0.0773351235963333,0.010661945539577394,20,0.002384083499889573
LS3,IC3,500,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-K,0.3449459781181185,0.03580166792151123,10,0.011321481466496185
LS3,IC3,500,25,10,causal_drf,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
LS3,IC3,500,25,10,causal_drf,peak_ram,NONE_OPERATIONAL,318.25625,0.3260353363602835,10,0.10310142605976078
LS3,IC3,500,25,10,causal_drf,process_peak_ram,NONE_OPERATIONAL,886.89296875,95.38720772896644,10,30.164083606715113
LS3,IC3,500,25,10,causal_drf,reference_effect_rmse,REF-ATE-K,0.2668184037931235,0.03512975135382144,10,0.01110900279134594
LS3,IC3,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-K,0.26717055234889703,0.03467207147135215,10,0.010964271704561828
LS3,IC3,500,25,10,causal_drf,runtime,NONE_OPERATIONAL,13.621799999999999,3.6673574743191373,10,1.1597202612890938
LS3,IC3,500,25,10,causal_drf,tail_calibration,LAW-A-K,0.00022782570339079664,0.0008568741596413978,20,0.00019160288691211723
LS3,IC3,500,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_mean,0.33421413896866226,0.03782551496360869,10,0.011961478095378451
LS3,IC3,500,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_sd,0.007891860047021249,0.005151873057381469,10,0.0016291653077380784
LS3,IC3,500,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,0.09271854646262212,0.012551918692317343,10,0.0039692652072965025
LS3,IC3,500,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.3464061937273276,0.03649597714578048,10,0.011541041321411732
LS3,IC3,500,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,0.33449231485102565,0.03737529926569037,10,0.01181910739100003
LS3,IC3,500,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,0.008907738456492138,0.005319056972062859,10,0.0016820335035917242
LS3,IC3,500,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,0.09282860786753747,0.012454424337806946,10,0.003938434785370426
LS3,IC3,500,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.34660515399233466,0.03613475301814941,10,0.01142681222249958
LS3,IC3,500,25,10,cwdb_dr,arm_energy_risk,LAW-A-M-K,0.06588196867557765,0.00874605132516666,20,0.001955676529777477
LS3,IC3,500,25,10,cwdb_dr,barycenter_rmse,MEANQ-A-K,0.19019000014997203,0.018554268267554082,20,0.004148860511901818
LS3,IC3,500,25,10,cwdb_dr,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,0.0,10,0.0
LS3,IC3,500,25,10,cwdb_dr,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.031879195887834846,0.010282214822864929,10,0.003251521823139793
LS3,IC3,500,25,10,cwdb_dr,diagnostic_effective_support,NONE_OPERATIONAL,9.999999999999998,0.0,10,0.0
LS3,IC3,500,25,10,cwdb_dr,diagnostic_ehat_mean,NONE_OPERATIONAL,0.4952936279777929,0.01419498377910638,10,0.004488848009112062
LS3,IC3,500,25,10,cwdb_dr,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,0.0,10,0.0
LS3,IC3,500,25,10,cwdb_dr,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,65.0,154.65014279549393,10,48.90466917040403
LS3,IC3,500,25,10,cwdb_dr,diagnostic_train_risk,NONE_OPERATIONAL,0.04239968621667385,0.004408429878109258,10,0.0013940679319963717
LS3,IC3,500,25,10,cwdb_dr,kernel_law_error,LAW-A-K,0.026898598279700463,0.0048582925959416105,20,0.001086347249910936
LS3,IC3,500,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-K,0.16616858283503216,0.027568795672752045,10,0.008718018667369048
LS3,IC3,500,25,10,cwdb_dr,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
LS3,IC3,500,25,10,cwdb_dr,peak_ram,NONE_OPERATIONAL,0.0,0.0,10,0.0
LS3,IC3,500,25,10,cwdb_dr,process_peak_ram,NONE_OPERATIONAL,886.89296875,95.38720772896644,10,30.164083606715113
LS3,IC3,500,25,10,cwdb_dr,reference_effect_rmse,REF-ATE-K,0.03094864949902263,0.023748520213755533,10,0.00750994149340163
LS3,IC3,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-K,0.06766753684269029,0.024220747785277393,10,0.007659272963395545
LS3,IC3,500,25,10,cwdb_dr,runtime,NONE_OPERATIONAL,132.89850138270012,37.9953539384079,10,12.015185894961794
LS3,IC3,500,25,10,cwdb_dr,tail_calibration,LAW-A-K,0.00010903726573063188,0.00024124838049467877,20,5.3944777824783604e-05
LS3,IC3,500,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,0.050452732321133655,0.02770518790623471,10,0.008761149678665318
LS3,IC3,500,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,0.017579154536026882,0.01136972970533997,10,0.00359542422493494
LS3,IC3,500,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,0.02355697829730798,0.02203238790908018,10,0.006967252808504816
LS3,IC3,500,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.06111760687266177,0.032739326906462383,10,0.010353084208525553
LS3,IC3,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,0.0775269375076292,0.02228725810498251,10,0.0070478498411792835
LS3,IC3,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,0.046148242341434546,0.029500466228981094,10,0.009328866532045862
LS3,IC3,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,0.04750846801480096,0.026504407042479274,10,0.008381429428644166
LS3,IC3,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.08432824856643217,0.025029833616622227,10,0.007915128368357597
LS3,IC3,500,25,10,drf,arm_energy_risk,LAW-A-M-K,0.12627847972345405,0.018459907260745662,20,0.0041277607493369235
LS3,IC3,500,25,10,drf,barycenter_rmse,MEANQ-A-K,0.3923610492610685,0.036140141578199385,20,0.008081181328532035
LS3,IC3,500,25,10,drf,diagnostic_effective_support,NONE_OPERATIONAL,165.29994187054865,3.4849393504944506,10,1.1020345855110303
LS3,IC3,500,25,10,drf,kernel_law_error,LAW-A-K,0.0958437015340699,0.014107992933879666,20,0.003154643122624163
LS3,IC3,500,25,10,drf,mean_quantile_rmse,MEANQ-A-K,0.36883683207362294,0.03373879550112812,10,0.010669143929420687
LS3,IC3,500,25,10,drf,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
LS3,IC3,500,25,10,drf,peak_ram,NONE_OPERATIONAL,412.76000000000005,20.33711440254547,10,6.431160254745813
LS3,IC3,500,25,10,drf,process_peak_ram,NONE_OPERATIONAL,886.89296875,95.38720772896644,10,30.164083606715113
LS3,IC3,500,25,10,drf,reference_effect_rmse,REF-ATE-K,0.28342686275306583,0.03189717261931409,10,0.010086771639659145
LS3,IC3,500,25,10,drf,reference_tcate_rmse,REF-TCATE-K,0.28355109434621095,0.031812893844180366,10,0.010060120350875973
LS3,IC3,500,25,10,drf,runtime,NONE_OPERATIONAL,14.0174,3.0164963193155803,10,0.9538998922551801
LS3,IC3,500,25,10,drf,tail_calibration,LAW-A-K,0.00018642803735453595,0.0006717976902348813,20,0.00015021853024925412
LS3,IC3,500,25,10,drf,tate_functional_rmse,TATE-K-grid_mean,0.3550875361474862,0.03444060816813161,10,0.01089107658126952
LS3,IC3,500,25,10,drf,tate_functional_rmse,TATE-K-grid_sd,0.007455535883218592,0.006016467871728951,10,0.0019025741943889255
LS3,IC3,500,25,10,drf,tate_functional_rmse,TATE-K-grid_skewness,0.1021371663741358,0.011882929227943723,10,0.003757712163488832
LS3,IC3,500,25,10,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.3681847665982195,0.033679464363899014,10,0.010650381776439488
LS3,IC3,500,25,10,drf,tcate_functional_rmse,TCATE-K-grid_mean,0.3551759762826544,0.034335290828094195,10,0.010857772314106652
LS3,IC3,500,25,10,drf,tcate_functional_rmse,TCATE-K-grid_sd,0.007577171433777364,0.005939719618093367,10,0.0018783042655960511
LS3,IC3,500,25,10,drf,tcate_functional_rmse,TCATE-K-grid_skewness,0.10224394084911495,0.01180963955837613,10,0.00373453593500936
LS3,IC3,500,25,10,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.3682636356104858,0.03358126098298266,10,0.01061932714067701
LS3,IC3,1000,25,10,causal_drf,arm_energy_risk,LAW-A-M-K,0.08508822924797937,0.01162420790479575,20,0.00259925190597137
LS3,IC3,1000,25,10,causal_drf,barycenter_rmse,MEANQ-A-K,0.2998374289783632,0.028360341847529204,20,0.006341565223620727
LS3,IC3,1000,25,10,causal_drf,diagnostic_effective_support,NONE_OPERATIONAL,141.2637692466037,3.17744302354324,10,1.0047957089808657
LS3,IC3,1000,25,10,causal_drf,kernel_law_error,LAW-A-K,0.06034802832099263,0.008345765139973604,20,0.0018661698177229024
LS3,IC3,1000,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-K,0.31605036081655236,0.025355217609187294,10,0.008018023821424088
LS3,IC3,1000,25,10,causal_drf,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
LS3,IC3,1000,25,10,causal_drf,peak_ram,NONE_OPERATIONAL,388.59962,1.0939209485962844,10,0.3459281777736232
LS3,IC3,1000,25,10,causal_drf,process_peak_ram,NONE_OPERATIONAL,899.091796875,12.123630197236405,10,3.8338284932863447
LS3,IC3,1000,25,10,causal_drf,reference_effect_rmse,REF-ATE-K,0.24601983599438668,0.02158867369971488,10,0.0068269380553272994
LS3,IC3,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-K,0.2462131407839832,0.02145966323642051,10,0.006786141364726923
LS3,IC3,1000,25,10,causal_drf,runtime,NONE_OPERATIONAL,28.5974,5.858436977746045,10,1.8526004378230674
LS3,IC3,1000,25,10,causal_drf,tail_calibration,LAW-A-K,3.7403215739353676e-05,1.989249433189894e-05,20,4.4480969568155295e-06
LS3,IC3,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_mean,0.30709520162395126,0.02553340490780349,10,0.008074371592798063
